agency_cd,site_no,date_time,flow_inst,flow_inst_cd,tz_cd
USGS,11313434,2022-01-05T02:15:00Z,-3590,P,Etc/GMT+8
USGS,11313434,2022-01-05T02:30:00Z,-2580,P,Etc/GMT+8
USGS,11313434,2022-01-05T02:45:00Z,1550,P,Etc/GMT+8
USGS,11313434,2022-01-05T03:00:00Z,4080,P,Etc/GMT+8
USGS,11313434,2022-01-05T03:15:00Z,5990,P,Etc/GMT+8
USGS,11313434,2022-01-05T03:30:00Z,6010,P,Etc/GMT+8
USGS,11313434,2022-01-05T03:45:00Z,8100,P,Etc/GMT+8
USGS,11313434,2022-01-05T04:00:00Z,9840,P,Etc/GMT+8
USGS,11313434,2022-01-05T04:15:00Z,11200,P,Etc/GMT+8
USGS,11313434,2022-01-05T04:30:00Z,11800,P,Etc/GMT+8
USGS,11313434,2022-01-05T04:45:00Z,12100,P,Etc/GMT+8
USGS,11313434,2022-01-05T05:00:00Z,12000,P,Etc/GMT+8
USGS,11313434,2022-01-05T05:15:00Z,12100,P,Etc/GMT+8
USGS,11313434,2022-01-05T05:30:00Z,12200,P,Etc/GMT+8
USGS,11313434,2022-01-05T05:45:00Z,12000,P,Etc/GMT+8
USGS,11313434,2022-01-05T06:00:00Z,12300,P,Etc/GMT+8
USGS,11313434,2022-01-05T06:15:00Z,12200,P,Etc/GMT+8
USGS,11313434,2022-01-05T06:30:00Z,12200,P,Etc/GMT+8
USGS,11313434,2022-01-05T06:45:00Z,11700,P,Etc/GMT+8
USGS,11313434,2022-01-05T07:00:00Z,11800,P,Etc/GMT+8
USGS,11313434,2022-01-05T07:15:00Z,11300,P,Etc/GMT+8
USGS,11313434,2022-01-05T07:30:00Z,10200,P,Etc/GMT+8
USGS,11313434,2022-01-05T07:45:00Z,9890,P,Etc/GMT+8
USGS,11313434,2022-01-05T08:00:00Z,9680,P,Etc/GMT+8
USGS,11313434,2022-01-05T08:15:00Z,9570,P,Etc/GMT+8
USGS,11313434,2022-01-05T08:30:00Z,9060,P,Etc/GMT+8
USGS,11313434,2022-01-05T08:45:00Z,9180,P,Etc/GMT+8
USGS,11313434,2022-01-05T09:00:00Z,9190,P,Etc/GMT+8
USGS,11313434,2022-01-05T09:15:00Z,8740,P,Etc/GMT+8
USGS,11313434,2022-01-05T09:30:00Z,8510,P,Etc/GMT+8
USGS,11313434,2022-01-05T09:45:00Z,8210,P,Etc/GMT+8
USGS,11313434,2022-01-05T10:00:00Z,7360,P,Etc/GMT+8
USGS,11313434,2022-01-05T10:15:00Z,6210,P,Etc/GMT+8
USGS,11313434,2022-01-05T10:30:00Z,4960,P,Etc/GMT+8
USGS,11313434,2022-01-05T10:45:00Z,3120,P,Etc/GMT+8
USGS,11313434,2022-01-05T11:00:00Z,1700,P,Etc/GMT+8
USGS,11313434,2022-01-05T11:15:00Z,-460,P,Etc/GMT+8
USGS,11313434,2022-01-05T11:30:00Z,-4870,P,Etc/GMT+8
USGS,11313434,2022-01-05T11:45:00Z,-8030,P,Etc/GMT+8
USGS,11313434,2022-01-05T12:00:00Z,-9140,P,Etc/GMT+8
USGS,11313434,2022-01-05T12:15:00Z,-9730,P,Etc/GMT+8
USGS,11313434,2022-01-05T12:30:00Z,-8770,P,Etc/GMT+8
USGS,11313434,2022-01-05T12:45:00Z,-10800,P,Etc/GMT+8
USGS,11313434,2022-01-05T13:00:00Z,-10700,P,Etc/GMT+8
USGS,11313434,2022-01-05T13:15:00Z,-10200,P,Etc/GMT+8
USGS,11313434,2022-01-05T13:30:00Z,-10100,P,Etc/GMT+8
USGS,11313434,2022-01-05T13:45:00Z,-8330,P,Etc/GMT+8
USGS,11313434,2022-01-05T14:00:00Z,-7360,P,Etc/GMT+8
USGS,11313434,2022-01-05T14:15:00Z,-7200,P,Etc/GMT+8
USGS,11313434,2022-01-05T14:30:00Z,-7360,P,Etc/GMT+8
USGS,11313434,2022-01-05T14:45:00Z,-6650,P,Etc/GMT+8
USGS,11313434,2022-01-05T15:00:00Z,-5960,P,Etc/GMT+8
USGS,11313434,2022-01-05T15:15:00Z,-5030,P,Etc/GMT+8
USGS,11313434,2022-01-05T15:30:00Z,-6000,P,Etc/GMT+8
USGS,11313434,2022-01-05T15:45:00Z,-4170,P,Etc/GMT+8
USGS,11313434,2022-01-05T16:00:00Z,-6480,P,Etc/GMT+8
USGS,11313434,2022-01-05T16:15:00Z,-5280,P,Etc/GMT+8
USGS,11313434,2022-01-05T16:30:00Z,-3870,P,Etc/GMT+8
USGS,11313434,2022-01-05T16:45:00Z,-4190,P,Etc/GMT+8
USGS,11313434,2022-01-05T17:00:00Z,-1580,P,Etc/GMT+8
USGS,11313434,2022-01-05T17:15:00Z,149,P,Etc/GMT+8
USGS,11313434,2022-01-05T17:30:00Z,962,P,Etc/GMT+8
USGS,11313434,2022-01-05T17:45:00Z,2880,P,Etc/GMT+8
USGS,11313434,2022-01-05T18:00:00Z,2950,P,Etc/GMT+8
USGS,11313434,2022-01-05T18:15:00Z,3910,P,Etc/GMT+8
USGS,11313434,2022-01-05T18:30:00Z,5080,P,Etc/GMT+8
USGS,11313434,2022-01-05T18:45:00Z,4960,P,Etc/GMT+8
USGS,11313434,2022-01-05T19:00:00Z,4800,P,Etc/GMT+8
USGS,11313434,2022-01-05T19:15:00Z,5420,P,Etc/GMT+8
USGS,11313434,2022-01-05T19:30:00Z,5600,P,Etc/GMT+8
USGS,11313434,2022-01-05T19:45:00Z,5850,P,Etc/GMT+8
USGS,11313434,2022-01-05T20:00:00Z,5910,P,Etc/GMT+8
USGS,11313434,2022-01-05T20:15:00Z,5710,P,Etc/GMT+8
USGS,11313434,2022-01-05T20:30:00Z,5060,P,Etc/GMT+8
USGS,11313434,2022-01-05T20:45:00Z,4210,P,Etc/GMT+8
USGS,11313434,2022-01-05T21:00:00Z,3250,P,Etc/GMT+8
USGS,11313434,2022-01-05T21:15:00Z,1720,P,Etc/GMT+8
USGS,11313434,2022-01-05T21:30:00Z,98.3,P,Etc/GMT+8
USGS,11313434,2022-01-05T21:45:00Z,-1950,P,Etc/GMT+8
USGS,11313434,2022-01-05T22:00:00Z,-4630,P,Etc/GMT+8
USGS,11313434,2022-01-05T22:15:00Z,-7000,P,Etc/GMT+8
USGS,11313434,2022-01-05T22:30:00Z,-10900,P,Etc/GMT+8
USGS,11313434,2022-01-05T22:45:00Z,-11300,P,Etc/GMT+8
USGS,11313434,2022-01-05T23:00:00Z,-11100,P,Etc/GMT+8
USGS,11313434,2022-01-05T23:15:00Z,-11600,P,Etc/GMT+8
USGS,11313434,2022-01-05T23:30:00Z,-11600,P,Etc/GMT+8
USGS,11313434,2022-01-05T23:45:00Z,-10300,P,Etc/GMT+8
USGS,11313434,2022-01-06T00:00:00Z,-9760,P,Etc/GMT+8
USGS,11313434,2022-01-06T00:15:00Z,-11500,P,Etc/GMT+8
USGS,11313434,2022-01-06T00:30:00Z,-9390,P,Etc/GMT+8
USGS,11313434,2022-01-06T00:45:00Z,-9280,P,Etc/GMT+8
USGS,11313434,2022-01-06T01:00:00Z,-10700,P,Etc/GMT+8
USGS,11313434,2022-01-06T01:15:00Z,-7310,P,Etc/GMT+8
USGS,11313434,2022-01-06T01:30:00Z,-8750,P,Etc/GMT+8
USGS,11313434,2022-01-06T01:45:00Z,-7910,P,Etc/GMT+8
USGS,11313434,2022-01-06T02:00:00Z,-7610,P,Etc/GMT+8
USGS,11313434,2022-01-06T02:15:00Z,-7700,P,Etc/GMT+8
USGS,11313434,2022-01-06T02:30:00Z,-6810,P,Etc/GMT+8
USGS,11313434,2022-01-06T02:45:00Z,-4230,P,Etc/GMT+8
USGS,11313434,2022-01-06T03:00:00Z,-1900,P,Etc/GMT+8
USGS,11313434,2022-01-06T03:15:00Z,-1730,P,Etc/GMT+8
USGS,11313434,2022-01-06T03:30:00Z,1350,P,Etc/GMT+8
USGS,11313434,2022-01-06T03:45:00Z,4160,P,Etc/GMT+8
USGS,11313434,2022-01-06T04:00:00Z,4620,P,Etc/GMT+8
USGS,11313434,2022-01-06T04:15:00Z,5550,P,Etc/GMT+8
USGS,11313434,2022-01-06T04:30:00Z,7490,P,Etc/GMT+8
USGS,11313434,2022-01-06T04:45:00Z,8420,P,Etc/GMT+8
USGS,11313434,2022-01-06T05:00:00Z,10200,P,Etc/GMT+8
USGS,11313434,2022-01-06T05:15:00Z,11300,P,Etc/GMT+8
USGS,11313434,2022-01-06T05:30:00Z,11500,P,Etc/GMT+8
USGS,11313434,2022-01-06T05:45:00Z,11800,P,Etc/GMT+8
USGS,11313434,2022-01-06T06:00:00Z,11900,P,Etc/GMT+8
USGS,11313434,2022-01-06T06:15:00Z,11900,P,Etc/GMT+8
USGS,11313434,2022-01-06T06:30:00Z,11600,P,Etc/GMT+8
USGS,11313434,2022-01-06T06:45:00Z,11600,P,Etc/GMT+8
USGS,11313434,2022-01-06T07:00:00Z,11400,P,Etc/GMT+8
USGS,11313434,2022-01-06T07:15:00Z,11100,P,Etc/GMT+8
USGS,11313434,2022-01-06T07:30:00Z,10900,P,Etc/GMT+8
USGS,11313434,2022-01-06T07:45:00Z,11100,P,Etc/GMT+8
USGS,11313434,2022-01-06T08:00:00Z,10500,P,Etc/GMT+8
USGS,11313434,2022-01-06T08:15:00Z,10200,P,Etc/GMT+8
USGS,11313434,2022-01-06T08:30:00Z,9700,P,Etc/GMT+8
USGS,11313434,2022-01-06T08:45:00Z,9450,P,Etc/GMT+8
USGS,11313434,2022-01-06T09:00:00Z,9570,P,Etc/GMT+8
USGS,11313434,2022-01-06T09:15:00Z,9540,P,Etc/GMT+8
USGS,11313434,2022-01-06T09:30:00Z,9010,P,Etc/GMT+8
USGS,11313434,2022-01-06T09:45:00Z,8730,P,Etc/GMT+8
USGS,11313434,2022-01-06T10:00:00Z,8230,P,Etc/GMT+8
USGS,11313434,2022-01-06T10:15:00Z,7370,P,Etc/GMT+8
USGS,11313434,2022-01-06T10:30:00Z,7230,P,Etc/GMT+8
USGS,11313434,2022-01-06T10:45:00Z,6610,P,Etc/GMT+8
USGS,11313434,2022-01-06T11:00:00Z,5820,P,Etc/GMT+8
USGS,11313434,2022-01-06T11:15:00Z,4590,P,Etc/GMT+8
USGS,11313434,2022-01-06T11:30:00Z,2860,P,Etc/GMT+8
USGS,11313434,2022-01-06T11:45:00Z,1220,P,Etc/GMT+8
USGS,11313434,2022-01-06T12:00:00Z,-3500,P,Etc/GMT+8
USGS,11313434,2022-01-06T12:15:00Z,-8420,P,Etc/GMT+8
USGS,11313434,2022-01-06T12:30:00Z,-11000,P,Etc/GMT+8
USGS,11313434,2022-01-06T12:45:00Z,-11700,P,Etc/GMT+8
USGS,11313434,2022-01-06T13:00:00Z,-10800,P,Etc/GMT+8
USGS,11313434,2022-01-06T13:15:00Z,-11100,P,Etc/GMT+8
USGS,11313434,2022-01-06T13:30:00Z,-10700,P,Etc/GMT+8
USGS,11313434,2022-01-06T13:45:00Z,-10500,P,Etc/GMT+8
USGS,11313434,2022-01-06T14:00:00Z,-10500,P,Etc/GMT+8
USGS,11313434,2022-01-06T14:15:00Z,-11600,P,Etc/GMT+8
USGS,11313434,2022-01-06T14:30:00Z,-9250,P,Etc/GMT+8
USGS,11313434,2022-01-06T14:45:00Z,-6620,P,Etc/GMT+8
USGS,11313434,2022-01-06T15:00:00Z,-10100,P,Etc/GMT+8
USGS,11313434,2022-01-06T15:15:00Z,-7650,P,Etc/GMT+8
USGS,11313434,2022-01-06T15:30:00Z,-5610,P,Etc/GMT+8
USGS,11313434,2022-01-06T15:45:00Z,-7200,P,Etc/GMT+8
USGS,11313434,2022-01-06T16:00:00Z,-7320,P,Etc/GMT+8
USGS,11313434,2022-01-06T16:15:00Z,-6090,P,Etc/GMT+8
USGS,11313434,2022-01-06T16:30:00Z,-8940,P,Etc/GMT+8
USGS,11313434,2022-01-06T16:45:00Z,-5760,P,Etc/GMT+8
USGS,11313434,2022-01-06T17:00:00Z,-5830,P,Etc/GMT+8
USGS,11313434,2022-01-06T17:15:00Z,-4350,P,Etc/GMT+8
USGS,11313434,2022-01-06T17:30:00Z,-2970,P,Etc/GMT+8
USGS,11313434,2022-01-06T17:45:00Z,-1600,P,Etc/GMT+8
USGS,11313434,2022-01-06T18:00:00Z,-226,P,Etc/GMT+8
USGS,11313434,2022-01-06T18:15:00Z,1140,P,Etc/GMT+8
USGS,11313434,2022-01-06T18:30:00Z,2490,P,Etc/GMT+8
USGS,11313434,2022-01-06T18:45:00Z,3610,P,Etc/GMT+8
USGS,11313434,2022-01-06T19:00:00Z,4810,P,Etc/GMT+8
USGS,11313434,2022-01-06T19:15:00Z,4690,P,Etc/GMT+8
USGS,11313434,2022-01-06T19:30:00Z,5950,P,Etc/GMT+8
USGS,11313434,2022-01-06T19:45:00Z,6410,P,Etc/GMT+8
USGS,11313434,2022-01-06T20:00:00Z,6930,P,Etc/GMT+8
USGS,11313434,2022-01-06T20:15:00Z,7220,P,Etc/GMT+8
USGS,11313434,2022-01-06T20:30:00Z,7350,P,Etc/GMT+8
USGS,11313434,2022-01-06T20:45:00Z,7170,P,Etc/GMT+8
USGS,11313434,2022-01-06T21:00:00Z,7110,P,Etc/GMT+8
USGS,11313434,2022-01-06T21:15:00Z,7270,P,Etc/GMT+8
USGS,11313434,2022-01-06T21:30:00Z,6460,P,Etc/GMT+8
USGS,11313434,2022-01-06T21:45:00Z,5770,P,Etc/GMT+8
USGS,11313434,2022-01-06T22:00:00Z,4830,P,Etc/GMT+8
USGS,11313434,2022-01-06T22:15:00Z,3490,P,Etc/GMT+8
USGS,11313434,2022-01-06T22:30:00Z,1630,P,Etc/GMT+8
USGS,11313434,2022-01-06T22:45:00Z,-1090,P,Etc/GMT+8
USGS,11313434,2022-01-06T23:00:00Z,-3840,P,Etc/GMT+8
USGS,11313434,2022-01-06T23:15:00Z,-6280,P,Etc/GMT+8
USGS,11313434,2022-01-06T23:30:00Z,-8560,P,Etc/GMT+8
USGS,11313434,2022-01-06T23:45:00Z,-9480,P,Etc/GMT+8
USGS,11313434,2022-01-07T00:00:00Z,-10100,P,Etc/GMT+8
USGS,11313434,2022-01-07T00:15:00Z,-11400,P,Etc/GMT+8
USGS,11313434,2022-01-07T00:30:00Z,-11600,P,Etc/GMT+8
USGS,11313434,2022-01-07T00:45:00Z,-10300,P,Etc/GMT+8
USGS,11313434,2022-01-07T01:00:00Z,-9800,P,Etc/GMT+8
USGS,11313434,2022-01-07T01:15:00Z,-10600,P,Etc/GMT+8
USGS,11313434,2022-01-07T01:30:00Z,-9320,P,Etc/GMT+8
USGS,11313434,2022-01-07T01:45:00Z,-9940,P,Etc/GMT+8
USGS,11313434,2022-01-07T02:00:00Z,-7340,P,Etc/GMT+8
USGS,11313434,2022-01-07T02:15:00Z,-8070,P,Etc/GMT+8
USGS,11313434,2022-01-07T02:30:00Z,-8070,P,Etc/GMT+8
USGS,11313434,2022-01-07T02:45:00Z,-8480,P,Etc/GMT+8
USGS,11313434,2022-01-07T03:00:00Z,-7540,P,Etc/GMT+8
USGS,11313434,2022-01-07T03:15:00Z,-6260,P,Etc/GMT+8
USGS,11313434,2022-01-07T03:30:00Z,-6260,P,Etc/GMT+8
USGS,11313434,2022-01-07T03:45:00Z,-2060,P,Etc/GMT+8
USGS,11313434,2022-01-07T04:00:00Z,-1620,P,Etc/GMT+8
USGS,11313434,2022-01-07T04:15:00Z,234,P,Etc/GMT+8
USGS,11313434,2022-01-07T04:30:00Z,4610,P,Etc/GMT+8
USGS,11313434,2022-01-07T04:45:00Z,4260,P,Etc/GMT+8
USGS,11313434,2022-01-07T05:00:00Z,4340,P,Etc/GMT+8
USGS,11313434,2022-01-07T05:15:00Z,5600,P,Etc/GMT+8
USGS,11313434,2022-01-07T05:30:00Z,6840,P,Etc/GMT+8
USGS,11313434,2022-01-07T05:45:00Z,8330,P,Etc/GMT+8
USGS,11313434,2022-01-07T06:00:00Z,9500,P,Etc/GMT+8
USGS,11313434,2022-01-07T06:15:00Z,10400,P,Etc/GMT+8
USGS,11313434,2022-01-07T06:30:00Z,11000,P,Etc/GMT+8
USGS,11313434,2022-01-07T06:45:00Z,10800,P,Etc/GMT+8
USGS,11313434,2022-01-07T07:00:00Z,10700,P,Etc/GMT+8
USGS,11313434,2022-01-07T07:15:00Z,10500,P,Etc/GMT+8
USGS,11313434,2022-01-07T07:30:00Z,10700,P,Etc/GMT+8
USGS,11313434,2022-01-07T07:45:00Z,10500,P,Etc/GMT+8
USGS,11313434,2022-01-07T08:00:00Z,10300,P,Etc/GMT+8
USGS,11313434,2022-01-07T08:15:00Z,10600,P,Etc/GMT+8
USGS,11313434,2022-01-07T08:30:00Z,10900,P,Etc/GMT+8
USGS,11313434,2022-01-07T08:45:00Z,10400,P,Etc/GMT+8
USGS,11313434,2022-01-07T09:00:00Z,10300,P,Etc/GMT+8
USGS,11313434,2022-01-07T09:15:00Z,9540,P,Etc/GMT+8
USGS,11313434,2022-01-07T09:30:00Z,8630,P,Etc/GMT+8
USGS,11313434,2022-01-07T09:45:00Z,8620,P,Etc/GMT+8
USGS,11313434,2022-01-07T10:00:00Z,7620,P,Etc/GMT+8
USGS,11313434,2022-01-07T10:15:00Z,7140,P,Etc/GMT+8
USGS,11313434,2022-01-07T10:30:00Z,6130,P,Etc/GMT+8
USGS,11313434,2022-01-07T10:45:00Z,5330,P,Etc/GMT+8
USGS,11313434,2022-01-07T11:00:00Z,4970,P,Etc/GMT+8
USGS,11313434,2022-01-07T11:15:00Z,4250,P,Etc/GMT+8
USGS,11313434,2022-01-07T11:30:00Z,3430,P,Etc/GMT+8
USGS,11313434,2022-01-07T11:45:00Z,2150,P,Etc/GMT+8
USGS,11313434,2022-01-07T12:00:00Z,491,P,Etc/GMT+8
USGS,11313434,2022-01-07T12:15:00Z,-2290,P,Etc/GMT+8
USGS,11313434,2022-01-07T12:30:00Z,-4120,P,Etc/GMT+8
USGS,11313434,2022-01-07T12:45:00Z,-7760,P,Etc/GMT+8
USGS,11313434,2022-01-07T13:00:00Z,-10300,P,Etc/GMT+8
USGS,11313434,2022-01-07T13:15:00Z,-9880,P,Etc/GMT+8
USGS,11313434,2022-01-07T13:30:00Z,-9480,P,Etc/GMT+8
USGS,11313434,2022-01-07T13:45:00Z,-11100,P,Etc/GMT+8
USGS,11313434,2022-01-07T14:00:00Z,-11000,P,Etc/GMT+8
USGS,11313434,2022-01-07T14:15:00Z,-11900,P,Etc/GMT+8
USGS,11313434,2022-01-07T14:30:00Z,-10900,P,Etc/GMT+8
USGS,11313434,2022-01-07T14:45:00Z,-9180,P,Etc/GMT+8
USGS,11313434,2022-01-07T15:00:00Z,-6640,P,Etc/GMT+8
USGS,11313434,2022-01-07T15:15:00Z,-6920,P,Etc/GMT+8
USGS,11313434,2022-01-07T15:30:00Z,-7780,P,Etc/GMT+8
USGS,11313434,2022-01-07T15:45:00Z,-7390,P,Etc/GMT+8
USGS,11313434,2022-01-07T16:00:00Z,-7160,P,Etc/GMT+8
USGS,11313434,2022-01-07T16:15:00Z,-6500,P,Etc/GMT+8
USGS,11313434,2022-01-07T16:30:00Z,-7270,P,Etc/GMT+8
USGS,11313434,2022-01-07T16:45:00Z,-7880,P,Etc/GMT+8
USGS,11313434,2022-01-07T17:00:00Z,-9010,P,Etc/GMT+8
USGS,11313434,2022-01-07T17:15:00Z,-6340,P,Etc/GMT+8
USGS,11313434,2022-01-07T17:30:00Z,-6650,P,Etc/GMT+8
USGS,11313434,2022-01-07T17:45:00Z,-7020,P,Etc/GMT+8
USGS,11313434,2022-01-07T18:00:00Z,-7510,P,Etc/GMT+8
USGS,11313434,2022-01-07T18:15:00Z,-6500,P,Etc/GMT+8
USGS,11313434,2022-01-07T18:30:00Z,-4960,P,Etc/GMT+8
USGS,11313434,2022-01-07T18:45:00Z,-3140,P,Etc/GMT+8
USGS,11313434,2022-01-07T19:00:00Z,-934,P,Etc/GMT+8
USGS,11313434,2022-01-07T19:15:00Z,622,P,Etc/GMT+8
USGS,11313434,2022-01-07T19:30:00Z,2300,P,Etc/GMT+8
USGS,11313434,2022-01-07T19:45:00Z,4210,P,Etc/GMT+8
USGS,11313434,2022-01-07T20:00:00Z,4670,P,Etc/GMT+8
USGS,11313434,2022-01-07T20:15:00Z,5580,P,Etc/GMT+8
USGS,11313434,2022-01-07T20:30:00Z,6590,P,Etc/GMT+8
USGS,11313434,2022-01-07T20:45:00Z,7260,P,Etc/GMT+8
USGS,11313434,2022-01-07T21:00:00Z,7520,P,Etc/GMT+8
USGS,11313434,2022-01-07T21:15:00Z,7730,P,Etc/GMT+8
USGS,11313434,2022-01-07T21:30:00Z,7790,P,Etc/GMT+8
USGS,11313434,2022-01-07T21:45:00Z,7470,P,Etc/GMT+8
USGS,11313434,2022-01-07T22:00:00Z,7150,P,Etc/GMT+8
USGS,11313434,2022-01-07T22:15:00Z,6880,P,Etc/GMT+8
USGS,11313434,2022-01-07T22:30:00Z,6640,P,Etc/GMT+8
USGS,11313434,2022-01-07T22:45:00Z,6130,P,Etc/GMT+8
USGS,11313434,2022-01-07T23:00:00Z,5170,P,Etc/GMT+8
USGS,11313434,2022-01-07T23:15:00Z,4070,P,Etc/GMT+8
USGS,11313434,2022-01-07T23:30:00Z,2910,P,Etc/GMT+8
USGS,11313434,2022-01-07T23:45:00Z,1100,P,Etc/GMT+8
USGS,11313434,2022-01-08T00:00:00Z,-1610,P,Etc/GMT+8
USGS,11313434,2022-01-08T00:15:00Z,-4390,P,Etc/GMT+8
USGS,11313434,2022-01-08T00:30:00Z,-7040,P,Etc/GMT+8
USGS,11313434,2022-01-08T00:45:00Z,-9260,P,Etc/GMT+8
USGS,11313434,2022-01-08T01:00:00Z,-10900,P,Etc/GMT+8
USGS,11313434,2022-01-08T01:15:00Z,-9950,P,Etc/GMT+8
USGS,11313434,2022-01-08T01:30:00Z,-11000,P,Etc/GMT+8
USGS,11313434,2022-01-08T01:45:00Z,-11200,P,Etc/GMT+8
USGS,11313434,2022-01-08T02:00:00Z,-10100,P,Etc/GMT+8
USGS,11313434,2022-01-08T02:15:00Z,-8410,P,Etc/GMT+8
USGS,11313434,2022-01-08T02:30:00Z,-10400,P,Etc/GMT+8
USGS,11313434,2022-01-08T02:45:00Z,-6590,P,Etc/GMT+8
USGS,11313434,2022-01-08T03:00:00Z,-5370,P,Etc/GMT+8
USGS,11313434,2022-01-08T03:15:00Z,-7000,P,Etc/GMT+8
USGS,11313434,2022-01-08T03:30:00Z,-8710,P,Etc/GMT+8
USGS,11313434,2022-01-08T03:45:00Z,-6060,P,Etc/GMT+8
USGS,11313434,2022-01-08T04:00:00Z,-3510,P,Etc/GMT+8
USGS,11313434,2022-01-08T04:15:00Z,-4710,P,Etc/GMT+8
USGS,11313434,2022-01-08T04:30:00Z,-1880,P,Etc/GMT+8
USGS,11313434,2022-01-08T04:45:00Z,-2520,P,Etc/GMT+8
USGS,11313434,2022-01-08T05:00:00Z,-1400,P,Etc/GMT+8
USGS,11313434,2022-01-08T05:15:00Z,820,P,Etc/GMT+8
USGS,11313434,2022-01-08T05:30:00Z,3920,P,Etc/GMT+8
USGS,11313434,2022-01-08T05:45:00Z,4380,P,Etc/GMT+8
USGS,11313434,2022-01-08T06:00:00Z,4860,P,Etc/GMT+8
USGS,11313434,2022-01-08T06:15:00Z,5930,P,Etc/GMT+8
USGS,11313434,2022-01-08T06:30:00Z,7800,P,Etc/GMT+8
USGS,11313434,2022-01-08T06:45:00Z,9040,P,Etc/GMT+8
USGS,11313434,2022-01-08T07:00:00Z,9800,P,Etc/GMT+8
USGS,11313434,2022-01-08T07:15:00Z,10100,P,Etc/GMT+8
USGS,11313434,2022-01-08T07:30:00Z,10400,P,Etc/GMT+8
USGS,11313434,2022-01-08T07:45:00Z,10200,P,Etc/GMT+8
USGS,11313434,2022-01-08T08:00:00Z,10200,P,Etc/GMT+8
USGS,11313434,2022-01-08T08:15:00Z,10400,P,Etc/GMT+8
USGS,11313434,2022-01-08T08:30:00Z,10100,P,Etc/GMT+8
USGS,11313434,2022-01-08T08:45:00Z,9780,P,Etc/GMT+8
USGS,11313434,2022-01-08T09:00:00Z,9950,P,Etc/GMT+8
USGS,11313434,2022-01-08T09:15:00Z,9970,P,Etc/GMT+8
USGS,11313434,2022-01-08T09:30:00Z,9710,P,Etc/GMT+8
USGS,11313434,2022-01-08T09:45:00Z,9790,P,Etc/GMT+8
USGS,11313434,2022-01-08T10:00:00Z,9010,P,Etc/GMT+8
USGS,11313434,2022-01-08T10:15:00Z,7740,P,Etc/GMT+8
USGS,11313434,2022-01-08T10:30:00Z,6540,P,Etc/GMT+8
USGS,11313434,2022-01-08T10:45:00Z,6010,P,Etc/GMT+8
USGS,11313434,2022-01-08T11:00:00Z,5280,P,Etc/GMT+8
USGS,11313434,2022-01-08T11:15:00Z,5130,P,Etc/GMT+8
USGS,11313434,2022-01-08T11:30:00Z,5110,P,Etc/GMT+8
USGS,11313434,2022-01-08T11:45:00Z,4630,P,Etc/GMT+8
USGS,11313434,2022-01-08T12:00:00Z,4560,P,Etc/GMT+8
USGS,11313434,2022-01-08T12:15:00Z,2610,P,Etc/GMT+8
USGS,11313434,2022-01-08T12:30:00Z,1190,P,Etc/GMT+8
USGS,11313434,2022-01-08T12:45:00Z,-764,P,Etc/GMT+8
USGS,11313434,2022-01-08T13:00:00Z,-1950,P,Etc/GMT+8
USGS,11313434,2022-01-08T13:15:00Z,-6360,P,Etc/GMT+8
USGS,11313434,2022-01-08T13:30:00Z,-9320,P,Etc/GMT+8
USGS,11313434,2022-01-08T13:45:00Z,-11000,P,Etc/GMT+8
USGS,11313434,2022-01-08T14:00:00Z,-10800,P,Etc/GMT+8
USGS,11313434,2022-01-08T14:15:00Z,-11200,P,Etc/GMT+8
USGS,11313434,2022-01-08T14:30:00Z,-11200,P,Etc/GMT+8
USGS,11313434,2022-01-08T14:45:00Z,-11600,P,Etc/GMT+8
USGS,11313434,2022-01-08T15:00:00Z,-10000,P,Etc/GMT+8
USGS,11313434,2022-01-08T15:15:00Z,-9710,P,Etc/GMT+8
USGS,11313434,2022-01-08T15:30:00Z,-9940,P,Etc/GMT+8
USGS,11313434,2022-01-08T15:45:00Z,-11000,P,Etc/GMT+8
USGS,11313434,2022-01-08T16:00:00Z,-8680,P,Etc/GMT+8
USGS,11313434,2022-01-08T16:15:00Z,-9340,P,Etc/GMT+8
USGS,11313434,2022-01-08T16:30:00Z,-10200,P,Etc/GMT+8
USGS,11313434,2022-01-08T16:45:00Z,-9770,P,Etc/GMT+8
USGS,11313434,2022-01-08T17:00:00Z,-7800,P,Etc/GMT+8
USGS,11313434,2022-01-08T17:15:00Z,-10500,P,Etc/GMT+8
USGS,11313434,2022-01-08T17:30:00Z,-9030,P,Etc/GMT+8
USGS,11313434,2022-01-08T17:45:00Z,-10500,P,Etc/GMT+8
USGS,11313434,2022-01-08T18:00:00Z,-6140,P,Etc/GMT+8
USGS,11313434,2022-01-08T18:15:00Z,-6700,P,Etc/GMT+8
USGS,11313434,2022-01-08T18:30:00Z,-8160,P,Etc/GMT+8
USGS,11313434,2022-01-08T18:45:00Z,-7390,P,Etc/GMT+8
USGS,11313434,2022-01-08T19:00:00Z,-4580,P,Etc/GMT+8
USGS,11313434,2022-01-08T19:15:00Z,-3520,P,Etc/GMT+8
USGS,11313434,2022-01-08T19:30:00Z,-1260,P,Etc/GMT+8
USGS,11313434,2022-01-08T19:45:00Z,593,P,Etc/GMT+8
USGS,11313434,2022-01-08T20:00:00Z,2520,P,Etc/GMT+8
USGS,11313434,2022-01-08T20:15:00Z,4270,P,Etc/GMT+8
USGS,11313434,2022-01-08T20:30:00Z,5670,P,Etc/GMT+8
USGS,11313434,2022-01-08T20:45:00Z,5760,P,Etc/GMT+8
