Time,B9512000,,B9512000,,B9512000,,B9512000,,B9512000,,B9512000,
11/17/2022 10:15,12.1,1,1.48,1,2.13,1,728,1,90.5,1,9.72,1
11/17/2022 10:30,12.1,1,1.52,1,2.48,1,735,1,91.1,1,9.78,1
11/17/2022 10:45,12,1,1.56,1,1.95,1,753,1,91.7,1,9.85,1
11/17/2022 11:00,12,1,1.6,1,1.92,1,763,1,92.3,1,9.92,1
11/17/2022 11:15,12,1,1.63,1,1.7,1,777,1,93,1,9.99,1
11/17/2022 11:30,12,1,1.66,1,1.69,1,785,1,93.9,1,10.08,1
11/17/2022 11:45,12,1,1.69,1,1.6,1,801,1,94.6,1,10.16,1
11/17/2022 12:00,12.1,1,1.71,1,1.42,1,808,1,95.2,1,10.23,1
11/17/2022 12:15,12.1,1,1.74,1,1.35,1,824,1,95.9,1,10.3,1
11/17/2022 12:30,12.1,1,1.76,1,1.32,1,837,1,96.6,1,10.36,1
11/17/2022 12:45,12.1,1,1.76,1,2.13,1,835,1,97.3,1,10.43,1
11/17/2022 13:00,12.1,1,1.77,1,1.36,1,853,1,97.8,1,10.48,1
11/17/2022 13:15,12.1,1,1.79,1,1.29,1,859,1,98.2,1,10.52,1
11/17/2022 13:30,12.2,1,1.79,1,1.35,1,857,1,98.6,1,10.56,1
11/17/2022 13:45,12.2,1,1.79,1,1.27,1,864,1,98.8,1,10.58,1
11/17/2022 14:00,12.2,1,1.78,1,1.26,1,876,1,98.4,1,10.53,1
11/17/2022 14:15,12.2,1,1.76,1,1.43,1,873,1,99.4,1,10.64,1
11/17/2022 14:30,12.3,1,1.74,1,1.27,1,765,1,97.8,1,10.44,1
11/17/2022 14:45,12.2,1,1.72,1,1.44,1,845,1,99.8,1,10.66,1
11/17/2022 15:00,12.3,1,1.7,1,1.26,1,857,1,99.9,1,10.68,1
11/17/2022 15:15,12.3,1,1.67,1,1.2,1,826,1,98.8,1,10.56,1
11/17/2022 15:30,12.4,1,1.65,1,1.13,1,775,1,97.7,1,10.42,1
11/17/2022 15:45,12.4,1,1.62,1,1.22,1,745,1,97.6,1,10.39,1
11/17/2022 16:00,12.4,1,1.59,1,1.26,1,734,1,96.9,1,10.33,1
11/17/2022 16:15,12.3,1,1.56,1,1.25,1,745,1,96.5,1,10.3,1
11/17/2022 16:30,12.3,1,1.53,1,1.27,1,757,1,96.2,1,10.27,1
11/17/2022 16:45,12.3,1,1.5,1,1.44,1,739,1,94.9,1,10.13,1
11/17/2022 17:00,12.3,1,1.47,1,1.57,1,733,1,94.1,1,10.04,1
11/17/2022 17:15,12.3,1,1.44,1,1.55,1,727,1,94.1,1,10.04,1
11/17/2022 17:30,12.3,1,1.41,1,1.44,1,729,1,94,1,10.04,1
11/17/2022 17:45,12.3,1,1.39,1,1.41,1,721,1,93.9,1,10.03,1
11/17/2022 18:00,12.3,1,1.36,1,1.34,1,711,1,93.4,1,9.97,1
11/17/2022 18:15,12.3,1,1.35,1,1.31,1,712,1,93,1,9.93,1
11/17/2022 18:30,12.3,1,1.33,1,1.28,1,715,1,92.8,1,9.91,1
11/17/2022 18:45,12.3,1,1.33,1,1.29,1,714,1,92.6,1,9.88,1
11/17/2022 19:00,12.3,1,1.33,1,1.28,1,713,1,92.3,1,9.86,1
11/17/2022 19:15,12.3,1,1.34,1,1.01,1,709,1,92,1,9.82,1
11/17/2022 19:30,12.3,1,1.36,1,1.11,1,709,1,91,1,9.72,1
11/17/2022 19:45,12.3,1,1.37,1,1.26,1,710,1,91.6,1,9.79,1
11/17/2022 20:00,12.3,1,1.4,1,1.1,1,706,1,91.8,1,9.8,1
11/17/2022 20:15,12.3,1,1.42,1,1.23,1,706,1,91.9,1,9.82,1
11/17/2022 20:30,12.3,1,1.44,1,1.21,1,704,1,91.9,1,9.82,1
11/17/2022 20:45,12.3,1,1.46,1,1.12,1,707,1,92.2,1,9.86,1
11/17/2022 21:00,12.3,1,1.49,1,1.23,1,714,1,92.7,1,9.9,1
11/17/2022 21:15,12.3,1,1.51,1,1.26,1,721,1,93.1,1,9.95,1
11/17/2022 21:30,12.2,1,1.54,1,1.3,1,740,1,93.8,1,10.03,1
11/17/2022 21:45,12.2,1,1.56,1,1.5,1,749,1,94.6,1,10.12,1
11/17/2022 22:00,12.2,1,1.59,1,1.36,1,756,1,94.7,1,10.14,1
11/17/2022 22:15,12.2,1,1.62,1,1.45,1,760,1,94.8,1,10.15,1
11/17/2022 22:30,12.2,1,1.64,1,1.41,1,777,1,95.3,1,10.21,1
11/17/2022 22:45,12.2,1,1.66,1,1.49,1,797,1,95.8,1,10.26,1
11/17/2022 23:00,12.1,1,1.68,1,1.4,1,802,1,95.9,1,10.28,1
11/17/2022 23:15,12.1,1,1.7,1,1.2,1,813,1,96.1,1,10.3,1
11/17/2022 23:30,12.1,1,1.71,1,1.38,1,819,1,96.1,1,10.31,1
11/17/2022 23:45,12.1,1,1.72,1,1.26,1,825,1,96.3,1,10.32,1
11/18/2022 0:00,12.1,1,1.72,1,1.16,1,841,1,96.3,1,10.32,1
11/18/2022 0:15,12.1,1,1.71,1,1.05,1,827,1,96,1,10.3,1
11/18/2022 0:30,12.1,1,1.69,1,1.23,1,840,1,96.4,1,10.34,1
11/18/2022 0:45,12.1,1,1.67,1,1.41,1,830,1,96.6,1,10.35,1
11/18/2022 1:00,12.1,1,1.64,1,1.12,1,818,1,96.4,1,10.34,1
11/18/2022 1:15,12.1,1,1.62,1,1.14,1,818,1,96.2,1,10.32,1
11/18/2022 1:30,12.1,1,1.6,1,1.11,1,797,1,95.5,1,10.26,1
11/18/2022 1:45,12.1,1,1.56,1,1.13,1,771,1,95.1,1,10.19,1
11/18/2022 2:00,12.2,1,1.53,1,1.27,1,713,1,93.7,1,10.02,1
11/18/2022 2:15,12.2,1,1.5,1,1.41,1,718,1,93.6,1,10.01,1
11/18/2022 2:30,12.1,1,1.46,1,1.41,1,757,1,94.5,1,10.13,1
11/18/2022 2:45,12.1,1,1.43,1,1.41,1,744,1,93.9,1,10.07,1
11/18/2022 3:00,12.1,1,1.39,1,1.44,1,735,1,93.3,1,10,1
11/18/2022 3:15,12.1,1,1.35,1,1.51,1,724,1,92.8,1,9.95,1
11/18/2022 3:30,12.1,1,1.31,1,1.5,1,725,1,92.8,1,9.95,1
11/18/2022 3:45,12.1,1,1.28,1,1.4,1,724,1,92.7,1,9.94,1
11/18/2022 4:00,12.1,1,1.24,1,1.44,1,722,1,92.4,1,9.91,1
11/18/2022 4:15,12.1,1,1.22,1,1.37,1,718,1,92.1,1,9.88,1
11/18/2022 4:30,12.1,1,1.2,1,1.42,1,712,1,91.8,1,9.85,1
11/18/2022 4:45,12.1,1,1.18,1,1.53,1,704,1,91.5,1,9.81,1
11/18/2022 5:00,12.1,1,1.16,1,1.46,1,694,1,90.9,1,9.75,1
11/18/2022 5:15,12.1,1,1.14,1,1.55,1,688,1,90.3,1,9.68,1
11/18/2022 5:30,12.1,1,1.11,1,1.66,1,687,1,89.9,1,9.64,1
11/18/2022 5:45,12.1,1,1.09,1,1.42,1,684,1,89.7,1,9.62,1
11/18/2022 6:00,12.1,1,1.07,1,1.54,1,682,1,89.5,1,9.6,1
11/18/2022 6:15,12.1,1,1.05,1,1.28,1,683,1,89.3,1,9.58,1
11/18/2022 6:30,12.1,1,1.04,1,1.23,1,681,1,89.1,1,9.56,1
11/18/2022 6:45,12.1,1,1.03,1,1.3,1,678,1,89.1,1,9.56,1
11/18/2022 7:00,12.1,1,1.03,1,1.45,1,684,1,89,1,9.56,1
11/18/2022 7:15,12.1,1,1.03,1,1.11,1,681,1,88.9,1,9.54,1
11/18/2022 7:30,12.1,1,1.05,1,1.24,1,685,1,88.3,1,9.48,1
11/18/2022 7:45,12.1,1,1.08,1,1.08,1,681,1,88.6,1,9.51,1
11/18/2022 8:00,12.1,1,1.12,1,1.31,1,679,1,89,1,9.55,1
11/18/2022 8:15,12.1,1,1.15,1,1.36,1,679,1,89.1,1,9.57,1
11/18/2022 8:30,12.1,1,1.18,1,1.61,1,680,1,89.1,1,9.56,1
11/18/2022 8:45,12.1,1,1.21,1,1.66,1,681,1,89.3,1,9.58,1
11/18/2022 9:00,12.1,1,1.24,1,1.62,1,683,1,89.7,1,9.62,1
11/18/2022 9:15,12.1,1,1.27,1,2.16,1,694,1,90.5,1,9.71,1
11/18/2022 9:30,12.1,1,1.31,1,1.75,1,702,1,91.1,1,9.77,1
11/18/2022 9:45,12.1,1,1.33,1,1.97,1,705,1,91.5,1,9.81,1
11/18/2022 10:00,12.1,1,1.38,1,1.94,1,709,1,91.9,1,9.86,1
11/18/2022 10:15,12.1,1,1.41,1,4.84,1,722,1,92.5,1,9.92,1
11/18/2022 10:30,12.1,1,1.45,1,3.75,1,725,1,93.1,1,9.99,1
11/18/2022 10:45,12.1,1,1.49,1,3.03,1,733,1,93.7,1,10.05,1
11/18/2022 11:00,12.1,1,1.53,1,3.12,1,744,1,94.5,1,10.14,1
11/18/2022 11:15,12.1,1,1.57,1,3.58,1,758,1,95.1,1,10.21,1
11/18/2022 11:30,12.1,1,1.61,1,4.37,1,769,1,95.5,1,10.26,1
11/18/2022 11:45,12.1,1,1.64,1,5,1,783,1,95.9,1,10.29,1
11/18/2022 12:00,12.1,1,1.67,1,4.83,1,796,1,96.4,1,10.34,1
11/18/2022 12:15,12.1,1,1.71,1,3.61,1,809,1,96.7,1,10.37,1
11/18/2022 12:30,12.1,1,1.74,1,4.08,1,829,1,97.1,1,10.41,1
11/18/2022 12:45,12.1,1,1.77,1,3.8,1,829,1,97.2,1,10.42,1
11/18/2022 13:00,12.1,1,1.79,1,3.11,1,842,1,97.4,1,10.44,1
11/18/2022 13:15,12.2,1,1.81,1,3.1,1,845,1,97.6,1,10.45,1
11/18/2022 13:30,12.2,1,1.82,1,3.09,1,863,1,97.8,1,10.47,1
11/18/2022 13:45,12.2,1,1.83,1,3.04,1,871,1,98,1,10.48,1
11/18/2022 14:00,12.2,1,1.84,1,2.5,1,875,1,97.9,1,10.48,1
11/18/2022 14:15,12.2,1,1.83,1,2.45,1,882,1,97.9,1,10.48,1
11/18/2022 14:30,12.2,1,1.82,1,2.32,1,883,1,97.9,1,10.46,1
11/18/2022 14:45,12.2,1,1.79,1,2.34,1,881,1,97.4,1,10.42,1
11/18/2022 15:00,12.3,1,1.77,1,2.14,1,867,1,98.3,1,10.5,1
11/18/2022 15:15,12.2,1,1.74,1,2.38,1,877,1,98.4,1,10.52,1
11/18/2022 15:30,12.3,1,1.71,1,2.3,1,825,1,98.1,1,10.48,1
11/18/2022 15:45,12.2,1,1.69,1,2.27,1,832,1,98.1,1,10.48,1
11/18/2022 16:00,12.3,1,1.66,1,2.27,1,780,1,97.7,1,10.43,1
11/18/2022 16:15,12.4,1,1.62,1,2.23,1,710,1,97,1,10.35,1
11/18/2022 16:30,12.3,1,1.59,1,2.55,1,744,1,97.1,1,10.37,1
11/18/2022 16:45,12.3,1,1.56,1,2.58,1,762,1,96.8,1,10.34,1
11/18/2022 17:00,12.2,1,1.52,1,2.62,1,761,1,96.3,1,10.3,1
11/18/2022 17:15,12.3,1,1.48,1,2.76,1,743,1,95.6,1,10.22,1
11/18/2022 17:30,12.2,1,1.45,1,2.72,1,734,1,95.4,1,10.2,1
11/18/2022 17:45,12.2,1,1.42,1,2.58,1,744,1,95.6,1,10.23,1
11/18/2022 18:00,12.2,1,1.38,1,2.38,1,746,1,95.6,1,10.22,1
11/18/2022 18:15,12.2,1,1.36,1,2.11,1,734,1,95.2,1,10.18,1
11/18/2022 18:30,12.2,1,1.33,1,2.24,1,732,1,95,1,10.16,1
11/18/2022 18:45,12.2,1,1.3,1,1.95,1,731,1,94.8,1,10.15,1
11/18/2022 19:00,12.2,1,1.28,1,1.95,1,732,1,94.5,1,10.11,1
11/18/2022 19:15,12.2,1,1.25,1,2.13,1,724,1,93.8,1,10.04,1
11/18/2022 19:30,12.2,1,1.24,1,2.09,1,719,1,93.5,1,10.01,1
11/18/2022 19:45,12.2,1,1.23,1,2.01,1,718,1,93.2,1,9.97,1
11/18/2022 20:00,12.2,1,1.23,1,1.99,1,713,1,93,1,9.95,1
11/18/2022 20:15,12.2,1,1.24,1,1.66,1,711,1,92.7,1,9.92,1
11/18/2022 20:30,12.2,1,1.26,1,1.23,1,712,1,90.5,1,9.68,1
11/18/2022 20:45,12.2,1,1.29,1,1.8,1,718,1,92.3,1,9.88,1
11/18/2022 21:00,12.2,1,1.32,1,2.11,1,716,1,92.8,1,9.93,1
11/18/2022 21:15,12.2,1,1.35,1,1.75,1,711,1,92.8,1,9.94,1
11/18/2022 21:30,12.2,1,1.37,1,2.3,1,710,1,92.9,1,9.95,1
11/18/2022 21:45,12.2,1,1.4,1,2.24,1,711,1,93,1,9.96,1
11/18/2022 22:00,12.2,1,1.43,1,2.03,1,719,1,93.4,1,10.01,1
11/18/2022 22:15,12.1,1,1.46,1,2.25,1,745,1,94.3,1,10.1,1
11/18/2022 22:30,12.1,1,1.5,1,2.26,1,753,1,94.4,1,10.12,1
11/18/2022 22:45,12.1,1,1.53,1,2.45,1,754,1,94.5,1,10.13,1
11/18/2022 23:00,12.1,1,1.57,1,2.44,1,753,1,94.4,1,10.13,1
11/18/2022 23:15,12.1,1,1.6,1,2.56,1,764,1,94.4,1,10.13,1
11/18/2022 23:30,12.1,1,1.63,1,2.55,1,786,1,94.3,1,10.12,1
11/18/2022 23:45,12,1,1.66,1,2.05,1,790,1,94.3,1,10.13,1
11/19/2022 0:00,12,1,1.68,1,2,1,797,1,94.2,1,10.12,1
11/19/2022 0:15,12,1,1.71,1,1.96,1,829,1,94.1,1,10.12,1
11/19/2022 0:30,12,1,1.73,1,2.01,1,833,1,94.2,1,10.13,1
11/19/2022 0:45,12,1,1.75,1,2.18,1,846,1,94.1,1,10.13,1
11/19/2022 1:00,11.9,1,1.75,1,1.7,1,842,1,93.9,1,10.11,1
11/19/2022 1:15,11.9,1,1.75,1,1.48,1,860,1,93.6,1,10.08,1
11/19/2022 1:30,11.9,1,1.74,1,1.51,1,862,1,93.6,1,10.09,1
11/19/2022 1:45,11.9,1,1.72,1,1.79,1,855,1,93.8,1,10.1,1
11/19/2022 2:00,11.9,1,1.7,1,1.81,1,829,1,94,1,10.13,1
11/19/2022 2:15,11.9,1,1.67,1,1.7,1,840,1,94,1,10.12,1
11/19/2022 2:30,11.9,1,1.64,1,1.57,1,814,1,93.9,1,10.11,1
11/19/2022 2:45,11.9,1,1.62,1,1.69,1,823,1,93.8,1,10.11,1
11/19/2022 3:00,11.9,1,1.59,1,1.48,1,774,1,93.6,1,10.08,1
11/19/2022 3:15,12,1,1.56,1,1.52,1,717,1,93.5,1,10.05,1
11/19/2022 3:30,12,1,1.52,1,1.79,1,763,1,93.6,1,10.06,1
11/19/2022 3:45,12,1,1.49,1,1.79,1,764,1,93.5,1,10.06,1
11/19/2022 4:00,12,1,1.46,1,1.62,1,754,1,93.3,1,10.04,1
11/19/2022 4:15,12,1,1.42,1,1.86,1,743,1,93,1,10.01,1
11/19/2022 4:30,12,1,1.39,1,2.08,1,749,1,93,1,10.01,1
11/19/2022 4:45,11.9,1,1.35,1,1.93,1,751,1,93.1,1,10.02,1
11/19/2022 5:00,11.9,1,1.31,1,1.77,1,744,1,92.8,1,9.99,1
11/19/2022 5:15,11.9,1,1.28,1,1.94,1,740,1,92.6,1,9.98,1
11/19/2022 5:30,11.9,1,1.25,1,1.81,1,737,1,92.5,1,9.97,1
11/19/2022 5:45,11.9,1,1.23,1,1.92,1,733,1,92.4,1,9.95,1
11/19/2022 6:00,11.9,1,1.22,1,2,1,725,1,92,1,9.91,1
11/19/2022 6:15,11.9,1,1.2,1,1.92,1,714,1,91.7,1,9.88,1
11/19/2022 6:30,11.9,1,1.18,1,2.01,1,701,1,91.3,1,9.83,1
11/19/2022 6:45,11.9,1,1.15,1,1.84,1,702,1,91,1,9.81,1
11/19/2022 7:00,11.9,1,1.13,1,2.27,1,705,1,90.8,1,9.78,1
11/19/2022 7:15,11.9,1,1.13,1,1.65,1,696,1,90.6,1,9.76,1
11/19/2022 7:30,11.9,1,1.12,1,1.92,1,702,1,90.3,1,9.74,1
11/19/2022 7:45,11.9,1,1.11,1,1.69,1,698,1,90.3,1,9.73,1
11/19/2022 8:00,11.9,1,1.13,1,1.66,1,699,1,90,1,9.71,1
11/19/2022 8:15,11.9,1,1.15,1,1.48,1,704,1,88.1,1,9.5,1
11/19/2022 8:30,11.9,1,1.18,1,1.64,1,705,1,89.8,1,9.68,1
11/19/2022 8:45,11.9,1,1.22,1,1.55,1,692,1,90.3,1,9.73,1
11/19/2022 9:00,11.9,1,1.25,1,1.74,1,696,1,90.6,1,9.77,1
11/19/2022 9:15,11.9,1,1.28,1,2.46,1,702,1,90.8,1,9.79,1
11/19/2022 9:30,11.9,1,1.31,1,1.88,1,703,1,91,1,9.8,1
11/19/2022 9:45,11.9,1,1.33,1,2.08,1,714,1,91.5,1,9.86,1
11/19/2022 10:00,11.9,1,1.36,1,2.08,1,727,1,91.9,1,9.9,1
11/19/2022 10:15,11.9,1,1.4,1,2.33,1,726,1,92.5,1,9.96,1
11/19/2022 10:30,11.9,1,1.43,1,2.28,1,725,1,92.7,1,9.98,1
11/19/2022 10:45,11.9,1,1.47,1,2.48,1,727,1,93.2,1,10.03,1
11/19/2022 11:00,11.9,1,1.51,1,2.27,1,737,1,93.8,1,10.1,1
11/19/2022 11:15,11.9,1,1.55,1,2.09,1,752,1,94.1,1,10.14,1
11/19/2022 11:30,11.9,1,1.59,1,2.29,1,761,1,94.5,1,10.18,1
11/19/2022 11:45,11.9,1,1.62,1,3.36,1,775,1,94.8,1,10.22,1
11/19/2022 12:00,11.9,1,1.66,1,2.25,1,784,1,95,1,10.24,1
11/19/2022 12:15,11.9,1,1.69,1,2.43,1,797,1,95.2,1,10.27,1
11/19/2022 12:30,11.9,1,1.72,1,2.34,1,810,1,95.6,1,10.31,1
11/19/2022 12:45,11.9,1,1.76,1,1.64,1,818,1,95.9,1,10.33,1
11/19/2022 13:00,11.9,1,1.79,1,1.9,1,825,1,96.2,1,10.37,1
11/19/2022 13:15,11.9,1,1.82,1,1.6,1,831,1,96.5,1,10.39,1
11/19/2022 13:30,11.9,1,1.84,1,1.65,1,846,1,96.7,1,10.41,1
11/19/2022 13:45,11.9,1,1.85,1,1.7,1,844,1,96.9,1,10.43,1
11/19/2022 14:00,11.9,1,1.86,1,1.47,1,846,1,97,1,10.44,1
11/19/2022 14:15,12,1,1.87,1,1.4,1,848,1,97,1,10.43,1
11/19/2022 14:30,12,1,1.86,1,1.31,1,871,1,97.1,1,10.44,1
11/19/2022 14:45,12,1,1.85,1,1.26,1,861,1,96.5,1,10.38,1
11/19/2022 15:00,12,1,1.82,1,1.67,1,801,1,97.6,1,10.48,1
11/19/2022 15:15,12,1,1.8,1,1.4,1,837,1,97.7,1,10.5,1
11/19/2022 15:30,12,1,1.77,1,1.28,1,859,1,97.5,1,10.49,1
11/19/2022 15:45,12,1,1.74,1,1.41,1,824,1,97.6,1,10.49,1
11/19/2022 16:00,12,1,1.71,1,1.41,1,815,1,97.4,1,10.47,1
11/19/2022 16:15,12.1,1,1.67,1,1.56,1,725,1,97.2,1,10.43,1
11/19/2022 16:30,12.1,1,1.64,1,1.75,1,719,1,97,1,10.41,1
11/19/2022 16:45,12,1,1.61,1,1.74,1,768,1,96.9,1,10.41,1
11/19/2022 17:00,12,1,1.57,1,1.7,1,766,1,96.6,1,10.38,1
11/19/2022 17:15,12,1,1.54,1,1.81,1,747,1,95.5,1,10.25,1
11/19/2022 17:30,12,1,1.5,1,2.06,1,745,1,95.4,1,10.25,1
11/19/2022 17:45,12,1,1.47,1,1.93,1,751,1,95.5,1,10.26,1
11/19/2022 18:00,12,1,1.43,1,1.82,1,753,1,95.5,1,10.26,1
11/19/2022 18:15,12,1,1.4,1,1.72,1,749,1,95.2,1,10.23,1
11/19/2022 18:30,12,1,1.36,1,1.74,1,739,1,94.9,1,10.19,1
11/19/2022 18:45,12,1,1.33,1,1.71,1,736,1,94.6,1,10.16,1
11/19/2022 19:00,12,1,1.29,1,1.83,1,723,1,94.1,1,10.11,1
11/19/2022 19:15,12,1,1.26,1,1.71,1,717,1,93.8,1,10.07,1
11/19/2022 19:30,12.1,1,1.25,1,1.79,1,719,1,93.4,1,10.04,1
11/19/2022 19:45,12.1,1,1.23,1,1.8,1,717,1,93.2,1,10.01,1
11/19/2022 20:00,12.1,1,1.22,1,1.64,1,715,1,93.1,1,10,1
11/19/2022 20:15,12.1,1,1.21,1,1.75,1,710,1,93,1,9.99,1
11/19/2022 20:30,12.1,1,1.19,1,1.81,1,715,1,93,1,9.99,1
11/19/2022 20:45,12.1,1,1.19,1,1.78,1,713,1,93,1,9.99,1
11/19/2022 21:00,12.1,1,1.19,1,2.34,1,712,1,92.9,1,9.98,1
11/19/2022 21:15,12.1,1,1.21,1,1.18,1,711,1,92.5,1,9.93,1
11/19/2022 21:30,12.1,1,1.23,1,1.27,1,714,1,91.8,1,9.86,1
11/19/2022 21:45,12,1,1.26,1,1.46,1,714,1,92.5,1,9.94,1
11/19/2022 22:00,12,1,1.29,1,1.49,1,713,1,92.5,1,9.95,1
11/19/2022 22:15,12,1,1.32,1,1.47,1,716,1,92.4,1,9.94,1
11/19/2022 22:30,12,1,1.35,1,1.62,1,709,1,92.5,1,9.94,1
11/19/2022 22:45,12,1,1.39,1,1.56,1,714,1,92.4,1,9.94,1
11/19/2022 23:00,12,1,1.42,1,1.56,1,715,1,92.8,1,9.98,1
11/19/2022 23:15,12,1,1.45,1,1.53,1,729,1,93.1,1,10.02,1
11/19/2022 23:30,12,1,1.48,1,1.75,1,725,1,93.1,1,10.03,1
11/19/2022 23:45,11.9,1,1.52,1,2.12,1,737,1,93.3,1,10.04,1
11/20/2022 0:00,11.9,1,1.56,1,2.02,1,739,1,93.3,1,10.04,1
11/20/2022 0:15,11.9,1,1.59,1,2.09,1,746,1,93.2,1,10.04,1
11/20/2022 0:30,11.9,1,1.62,1,2.16,1,747,1,93.1,1,10.04,1
11/20/2022 0:45,11.8,1,1.66,1,1.76,1,766,1,92.9,1,10.02,1
11/20/2022 1:00,11.8,1,1.68,1,2.26,1,768,1,92.8,1,10.02,1
11/20/2022 1:15,11.8,1,1.71,1,1.5,1,770,1,92.6,1,10,1
11/20/2022 1:30,11.8,1,1.74,1,1.64,1,782,1,92.6,1,10.01,1
11/20/2022 1:45,11.8,1,1.75,1,1.43,1,795,1,92.4,1,9.99,1
11/20/2022 2:00,11.7,1,1.76,1,1.26,1,816,1,92,1,9.95,1
11/20/2022 2:15,11.7,1,1.77,1,1.53,1,807,1,91.9,1,9.95,1
11/20/2022 2:30,11.7,1,1.76,1,1.06,1,809,1,91.1,1,9.85,1
11/20/2022 2:45,11.7,1,1.75,1,1.31,1,810,1,91.6,1,9.91,1
11/20/2022 3:00,11.7,1,1.72,1,1.23,1,780,1,92.3,1,9.98,1
11/20/2022 3:15,11.7,1,1.7,1,1.28,1,788,1,92.5,1,10.01,1
11/20/2022 3:30,11.7,1,1.67,1,1.36,1,797,1,92.5,1,10.02,1
11/20/2022 3:45,11.7,1,1.64,1,1.53,1,791,1,92.4,1,10.01,1
11/20/2022 4:00,11.7,1,1.61,1,1.4,1,779,1,92.5,1,10.02,1
11/20/2022 4:15,11.8,1,1.58,1,1.61,1,709,1,93.4,1,10.09,1
11/20/2022 4:30,11.8,1,1.55,1,1.53,1,712,1,93.2,1,10.07,1
11/20/2022 4:45,11.8,1,1.52,1,1.65,1,748,1,92.6,1,10.01,1
11/20/2022 5:00,11.8,1,1.48,1,1.75,1,737,1,92.4,1,9.99,1
11/20/2022 5:15,11.8,1,1.45,1,1.75,1,731,1,92.2,1,9.96,1
11/20/2022 5:30,11.8,1,1.42,1,2.1,1,730,1,92,1,9.94,1
11/20/2022 5:45,11.8,1,1.38,1,1.66,1,735,1,91.9,1,9.94,1
11/20/2022 6:00,11.7,1,1.34,1,1.68,1,738,1,91.9,1,9.94,1
11/20/2022 6:15,11.7,1,1.31,1,1.59,1,735,1,91.8,1,9.93,1
11/20/2022 6:30,11.7,1,1.28,1,1.61,1,730,1,91.6,1,9.91,1
11/20/2022 6:45,11.7,1,1.26,1,1.83,1,728,1,91.4,1,9.89,1
11/20/2022 7:00,11.7,1,1.24,1,1.81,1,727,1,91.3,1,9.88,1
11/20/2022 7:15,11.7,1,1.23,1,1.59,1,722,1,91.1,1,9.86,1
11/20/2022 7:30,11.7,1,1.21,1,2.28,1,716,1,90.9,1,9.83,1
11/20/2022 7:45,11.7,1,1.2,1,1.72,1,714,1,90.9,1,9.83,1
11/20/2022 8:00,11.7,1,1.19,1,1.83,1,710,1,90.9,1,9.83,1
11/20/2022 8:15,11.7,1,1.19,1,1.74,1,707,1,90.9,1,9.83,1
11/20/2022 8:30,11.8,1,1.21,1,1.5,1,706,1,90.9,1,9.83,1
11/20/2022 8:45,11.8,1,1.23,1,1.9,1,705,1,89.6,1,9.69,1
11/20/2022 9:00,11.8,1,1.27,1,4.12,1,704,1,89.9,1,9.72,1
11/20/2022 9:15,11.8,1,1.3,1,1.84,1,703,1,91.2,1,9.86,1
11/20/2022 9:30,11.8,1,1.33,1,2.36,1,704,1,91.5,1,9.88,1
11/20/2022 9:45,11.8,1,1.36,1,1.9,1,703,1,91.3,1,9.86,1
11/20/2022 10:00,11.8,1,1.38,1,2.05,1,705,1,91.4,1,9.88,1
11/20/2022 10:15,11.8,1,1.41,1,1.67,1,719,1,91.6,1,9.89,1
11/20/2022 10:30,11.8,1,1.43,1,1.95,1,722,1,92,1,9.94,1
11/20/2022 10:45,11.8,1,1.47,1,2.3,1,723,1,92.5,1,9.99,1
11/20/2022 11:00,11.8,1,1.51,1,2.43,1,725,1,92.9,1,10.04,1
11/20/2022 11:15,11.8,1,1.55,1,2.26,1,729,1,93.4,1,10.09,1
11/20/2022 11:30,11.8,1,1.58,1,2.17,1,739,1,93.8,1,10.13,1
11/20/2022 11:45,11.8,1,1.63,1,2.52,1,748,1,94.3,1,10.19,1
11/20/2022 12:00,11.8,1,1.66,1,2.12,1,759,1,94.7,1,10.24,1
11/20/2022 12:15,11.8,1,1.7,1,2.28,1,774,1,94.9,1,10.26,1
11/20/2022 12:30,11.8,1,1.74,1,2.04,1,778,1,95.1,1,10.28,1
11/20/2022 12:45,11.8,1,1.78,1,2.52,1,788,1,95.5,1,10.31,1
11/20/2022 13:00,11.8,1,1.81,1,1.64,1,801,1,95.7,1,10.34,1
11/20/2022 13:15,11.8,1,1.84,1,2.01,1,807,1,95.9,1,10.36,1
11/20/2022 13:30,11.8,1,1.87,1,1.73,1,817,1,96.1,1,10.38,1
11/20/2022 13:45,11.8,1,1.89,1,1.57,1,828,1,96.5,1,10.41,1
11/20/2022 14:00,11.8,1,1.91,1,1.71,1,837,1,96.6,1,10.43,1
11/20/2022 14:15,11.9,1,1.93,1,1.63,1,838,1,96.9,1,10.45,1
11/20/2022 14:30,11.9,1,1.93,1,1.7,1,860,1,97,1,10.46,1
11/20/2022 14:45,11.9,1,1.93,1,1.42,1,868,1,97.1,1,10.46,1
11/20/2022 15:00,11.9,1,1.92,1,1.42,1,876,1,97.3,1,10.48,1
11/20/2022 15:15,11.9,1,1.9,1,1.42,1,875,1,96.1,1,10.35,1
11/20/2022 15:30,11.9,1,1.87,1,1.35,1,869,1,97.3,1,10.48,1
11/20/2022 15:45,11.9,1,1.84,1,1.51,1,833,1,97.6,1,10.5,1
11/20/2022 16:00,11.9,1,1.81,1,1.37,1,809,1,97.6,1,10.51,1
11/20/2022 16:15,11.9,1,1.77,1,1.39,1,825,1,97.4,1,10.49,1
