Time,B9545800,,B9545800,,B9545800,,B9545800,,B9545800,
10/30/2022 5:00,17.4,1,1.45,1,1.77,1,540,1,3.02,1
10/30/2022 5:15,17.4,1,1.48,1,1.57,1,523,1,2.52,1
10/30/2022 5:30,17.3,1,1.53,1,1.49,1,519,1,2.31,1
10/30/2022 5:45,17.3,1,1.58,1,1.55,1,520,1,2.24,1
10/30/2022 6:00,17.3,1,1.62,1,1.64,1,514,1,2.36,1
10/30/2022 6:15,17.3,1,1.66,1,1.81,1,511,1,2.31,1
10/30/2022 6:30,17.3,1,1.72,1,1.83,1,505,1,2.06,1
10/30/2022 6:45,17.3,1,1.76,1,1.72,1,492,1,2.02,1
10/30/2022 7:00,17.3,1,1.8,1,1.88,1,492,1,2,1
10/30/2022 7:15,17.3,1,1.83,1,1.94,1,482,1,2.15,1
10/30/2022 7:30,17.3,1,1.86,1,2.28,1,471,1,1.93,1
10/30/2022 7:45,17.3,1,1.89,1,2.21,1,464,1,1.91,1
10/30/2022 8:00,17.3,1,1.92,1,2.37,1,465,1,2.1,1
10/30/2022 8:15,17.3,1,1.97,1,2.81,1,460,1,1.96,1
10/30/2022 8:30,17.3,1,1.99,1,2.73,1,462,1,2.04,1
10/30/2022 8:45,17.3,1,2.03,1,3.15,1,464,1,1.95,1
10/30/2022 9:00,17.3,1,2.05,1,3.04,1,464,1,2,1
10/30/2022 9:15,17.3,1,2.08,1,2.95,1,458,1,1.95,1
10/30/2022 9:30,17.4,1,2.11,1,2.93,1,460,1,2.02,1
10/30/2022 9:45,17.4,1,2.13,1,2.72,1,452,1,2,1
10/30/2022 10:00,17.4,1,2.15,1,2.53,1,460,1,2.17,1
10/30/2022 10:15,17.4,1,2.16,1,2.73,1,464,1,2.11,1
10/30/2022 10:30,17.4,1,2.17,1,2.5,1,455,1,2.18,1
10/30/2022 10:45,17.4,1,2.19,1,2.63,1,461,1,2.07,1
10/30/2022 11:00,17.5,1,2.18,1,2.44,1,461,1,2.07,1
10/30/2022 11:15,17.5,1,2.19,1,2.33,1,457,1,2.12,1
10/30/2022 11:30,17.5,1,2.16,1,2.25,1,469,1,2.04,1
10/30/2022 11:45,17.5,1,2.15,1,1.88,1,471,1,2.07,1
10/30/2022 12:00,17.6,1,2.12,1,2.14,1,472,1,2.02,1
10/30/2022 12:15,17.5,1,2.11,1,2.11,1,473,1,2.21,1
10/30/2022 12:30,17.5,1,2.07,1,2.11,1,467,1,2.25,1
10/30/2022 12:45,17.6,1,2.06,1,2,1,462,1,2.14,1
10/30/2022 13:00,17.7,1,2.02,1,1.73,1,466,1,2.32,1
10/30/2022 13:15,17.7,1,2,1,1.76,1,476,1,2.06,1
10/30/2022 13:30,17.7,1,1.99,1,1.8,1,466,1,2.18,1
10/30/2022 13:45,17.7,1,1.97,1,1.78,1,476,1,2.03,1
10/30/2022 14:00,17.6,1,1.96,1,1.78,1,476,1,6.13,1
10/30/2022 14:15,17.6,1,1.95,1,1.93,1,478,1,2.06,1
10/30/2022 14:30,17.6,1,1.95,1,1.9,1,475,1,2.02,1
10/30/2022 14:45,17.6,1,1.95,1,1.94,1,475,1,2.11,1
10/30/2022 15:00,17.6,1,1.97,1,1.78,1,478,1,2.21,1
10/30/2022 15:15,17.7,1,1.98,1,1.67,1,487,1,2.28,1
10/30/2022 15:30,17.7,1,2,1,1.76,1,481,1,2.21,1
10/30/2022 15:45,17.7,1,2.04,1,1.62,1,478,1,2.37,1
10/30/2022 16:00,17.7,1,2.08,1,1.69,1,481,1,2.21,1
10/30/2022 16:15,17.7,1,2.11,1,1.7,1,482,1,2.18,1
10/30/2022 16:30,17.7,1,2.14,1,1.67,1,495,1,2.09,1
10/30/2022 16:45,17.7,1,2.17,1,1.93,1,483,1,2.16,1
10/30/2022 17:00,17.7,1,2.21,1,1.98,1,489,1,2.4,1
10/30/2022 17:15,17.7,1,2.24,1,1.92,1,492,1,2.48,1
10/30/2022 17:30,17.7,1,2.28,1,1.84,1,496,1,2.62,1
10/30/2022 17:45,17.6,1,2.3,1,2.06,1,508,1,2.49,1
10/30/2022 18:00,17.6,1,2.34,1,2.3,1,498,1,2.3,1
10/30/2022 18:15,17.6,1,2.38,1,2.64,1,500,1,2.32,1
10/30/2022 18:30,17.6,1,2.42,1,2.6,1,504,1,2.42,1
10/30/2022 18:45,17.6,1,2.44,1,2.63,1,504,1,2.33,1
10/30/2022 19:00,17.6,1,2.46,1,2.45,1,502,1,2.38,1
10/30/2022 19:15,17.5,1,2.49,1,2.51,1,507,1,2.33,1
10/30/2022 19:30,17.6,1,2.53,1,2.5,1,507,1,2.37,1
10/30/2022 19:45,17.5,1,2.55,1,2.29,1,506,1,2.27,1
10/30/2022 20:00,17.5,1,2.54,1,2.43,1,517,1,2.43,1
10/30/2022 20:15,17.5,1,2.57,1,2.46,1,514,1,2.2,1
10/30/2022 20:30,17.5,1,2.58,1,2.44,1,510,1,2.27,1
10/30/2022 20:45,17.5,1,2.56,1,2.59,1,515,1,2.2,1
10/30/2022 21:00,17.5,1,2.54,1,2.3,1,510,1,2.73,1
10/30/2022 21:15,17.5,1,2.52,1,2.49,1,507,1,2.52,1
10/30/2022 21:30,17.5,1,2.5,1,2.12,1,513,1,2.33,1
10/30/2022 21:45,17.5,1,2.46,1,2.27,1,517,1,2.18,1
10/30/2022 22:00,17.5,1,2.41,1,2.21,1,520,1,2.09,1
10/30/2022 22:15,17.5,1,2.37,1,2.19,1,510,1,2.25,1
10/30/2022 22:30,17.5,1,2.33,1,2.32,1,515,1,26.99,1
10/30/2022 22:45,17.5,1,2.28,1,11.22,1,513,1,3.94,1
10/30/2022 23:00,17.5,1,2.26,1,3.14,1,512,1,2.53,1
10/30/2022 23:15,17.5,1,2.22,1,3.51,1,506,1,2.19,1
10/30/2022 23:30,17.5,1,2.18,1,3.62,1,517,1,2.28,1
10/30/2022 23:45,17.5,1,2.14,1,2.88,1,517,1,2.33,1
10/31/2022 0:00,17.5,1,2.09,1,2.87,1,511,1,2.13,1
10/31/2022 0:15,17.5,1,2.07,1,2.95,1,515,1,2.29,1
10/31/2022 0:30,17.5,1,2.02,1,2.9,1,515,1,2.13,1
10/31/2022 0:45,17.5,1,1.99,1,2.75,1,515,1,2.08,1
10/31/2022 1:00,17.5,1,1.95,1,2.57,1,517,1,2.21,1
10/31/2022 1:15,17.5,1,1.91,1,2.16,1,516,1,2.18,1
10/31/2022 1:30,17.4,1,1.88,1,2.23,1,514,1,2.23,1
10/31/2022 1:45,17.4,1,1.84,1,2.09,1,520,1,2.17,1
10/31/2022 2:00,17.4,1,1.79,1,2.01,1,515,1,2.22,1
10/31/2022 2:15,17.4,1,1.74,1,2.07,1,518,1,2.19,1
10/31/2022 2:30,17.4,1,1.69,1,1.96,1,516,1,2.28,1
10/31/2022 2:45,17.4,1,1.65,1,2.07,1,516,1,2.2,1
10/31/2022 3:00,17.4,1,1.61,1,1.87,1,518,1,2.35,1
10/31/2022 3:15,17.4,1,1.6,1,1.85,1,518,1,2.17,1
10/31/2022 3:30,17.4,1,1.57,1,1.76,1,519,1,2.12,1
10/31/2022 3:45,17.4,1,1.52,1,1.76,1,526,1,2.25,1
10/31/2022 4:00,17.4,1,1.5,1,1.87,1,528,1,2.27,1
10/31/2022 4:15,17.4,1,1.46,1,1.92,1,531,1,2.23,1
10/31/2022 4:30,17.4,1,1.42,1,1.77,1,530,1,2.5,1
10/31/2022 4:45,17.4,1,1.39,1,1.65,1,538,1,2.21,1
10/31/2022 5:00,17.4,1,1.37,1,1.76,1,544,1,2.38,1
10/31/2022 5:15,17.4,1,1.37,1,1.65,1,546,1,2.41,1
10/31/2022 5:30,17.4,1,1.37,1,1.72,1,549,1,2.58,1
10/31/2022 5:45,17.4,1,1.37,1,1.61,1,551,1,2.47,1
10/31/2022 6:00,17.3,1,1.4,1,1.43,1,517,1,2.66,1
10/31/2022 6:15,17.3,1,1.44,1,1.55,1,512,1,2.46,1
10/31/2022 6:30,17.3,1,1.48,1,1.6,1,525,1,2.2,1
10/31/2022 6:45,17.3,1,1.52,1,1.55,1,530,1,2.18,1
10/31/2022 7:00,17.3,1,1.56,1,1.64,1,512,1,2.17,1
10/31/2022 7:15,17.3,1,1.61,1,1.84,1,509,1,1.97,1
10/31/2022 7:30,17.3,1,1.65,1,1.79,1,509,1,2.1,1
10/31/2022 7:45,17.3,1,1.69,1,1.86,1,512,1,2.05,1
10/31/2022 8:00,17.3,1,1.71,1,1.88,1,509,1,2.12,1
10/31/2022 8:15,17.3,1,1.74,1,1.94,1,508,1,2.1,1
10/31/2022 8:30,17.3,1,1.79,1,2.2,1,493,1,2.11,1
10/31/2022 8:45,17.3,1,1.83,1,2.37,1,496,1,2.12,1
10/31/2022 9:00,17.3,1,1.86,1,2.4,1,490,1,2.14,1
10/31/2022 9:15,17.3,1,1.9,1,2.56,1,491,1,2.06,1
10/31/2022 9:30,17.3,1,1.92,1,2.73,1,494,1,2.05,1
10/31/2022 9:45,17.3,1,1.96,1,2.58,1,489,1,1.99,1
10/31/2022 10:00,17.3,1,1.98,1,2.81,1,492,1,2.1,1
10/31/2022 10:15,17.3,1,2.01,1,2.44,1,484,1,2.08,1
10/31/2022 10:30,17.3,1,2.06,1,2.79,1,485,1,2.02,1
10/31/2022 10:45,17.4,1,2.09,1,2.49,1,486,1,2.13,1
10/31/2022 11:00,17.4,1,2.11,1,2.48,1,487,1,2.05,1
10/31/2022 11:15,17.4,1,2.13,1,2.39,1,486,1,2.21,1
10/31/2022 11:30,17.4,1,2.13,1,2.46,1,489,1,2.17,1
10/31/2022 11:45,17.4,1,2.15,1,2.53,1,491,1,2.19,1
10/31/2022 12:00,17.4,1,2.16,1,2.83,1,499,1,2.26,1
10/31/2022 12:15,17.4,1,2.15,1,2.37,1,498,1,2.35,1
10/31/2022 12:30,17.4,1,2.15,1,2.11,1,499,1,2.16,1
10/31/2022 12:45,17.5,1,2.13,1,1.84,1,503,1,2.38,1
10/31/2022 13:00,17.4,1,2.13,1,2.02,1,499,1,2.23,1
10/31/2022 13:15,17.5,1,2.1,1,1.96,1,500,1,2.22,1
10/31/2022 13:30,17.4,1,2.08,1,2.15,1,500,1,2.22,1
10/31/2022 13:45,17.4,1,2.05,1,2.19,1,486,1,2.06,1
10/31/2022 14:00,17.4,1,2.04,1,2.1,1,487,1,2.22,1
10/31/2022 14:15,17.5,1,2.02,1,1.8,1,486,1,2.45,1
10/31/2022 14:30,17.4,1,1.99,1,1.91,1,483,1,2.06,1
10/31/2022 14:45,17.5,1,1.98,1,1.83,1,483,1,2.37,1
10/31/2022 15:00,17.4,1,1.95,1,1.67,1,483,1,2.18,1
10/31/2022 15:15,17.5,1,1.95,1,1.76,1,484,1,2.66,1
10/31/2022 15:30,17.5,1,1.93,1,1.93,1,486,1,2.63,1
10/31/2022 15:45,17.5,1,1.93,1,1.71,1,485,1,3.09,1
10/31/2022 16:00,17.5,1,1.92,1,1.91,1,486,1,3.17,1
10/31/2022 16:15,17.5,1,1.92,1,1.98,1,487,1,3.07,1
10/31/2022 16:30,17.5,1,1.94,1,2.12,1,484,1,2.7,1
10/31/2022 16:45,17.5,1,1.96,1,1.74,1,493,1,3.01,1
10/31/2022 17:00,17.5,1,1.98,1,1.71,1,495,1,2.59,1
10/31/2022 17:15,17.5,1,2.01,1,1.73,1,497,1,2.79,1
10/31/2022 17:30,17.5,1,2.04,1,1.62,1,499,1,2.7,1
10/31/2022 17:45,17.5,1,2.06,1,1.63,1,502,1,2.61,1
10/31/2022 18:00,17.5,1,2.1,1,1.64,1,524,1,2.47,1
10/31/2022 18:15,17.5,1,2.12,1,1.96,1,493,1,2.37,1
10/31/2022 18:30,17.5,1,2.14,1,1.92,1,498,1,2.33,1
10/31/2022 18:45,17.5,1,2.17,1,1.96,1,486,1,2.37,1
10/31/2022 19:00,17.5,1,2.22,1,1.85,1,487,1,2.36,1
10/31/2022 19:15,17.5,1,2.26,1,1.93,1,493,1,2.41,1
10/31/2022 19:30,17.4,1,2.28,1,2.04,1,502,1,2.35,1
10/31/2022 19:45,17.4,1,2.29,1,2.19,1,505,1,2.35,1
10/31/2022 20:00,17.4,1,2.34,1,2.46,1,490,1,2.24,1
10/31/2022 20:15,17.4,1,2.38,1,2.34,1,509,1,2.24,1
10/31/2022 20:30,17.4,1,2.4,1,2.44,1,499,1,2.38,1
10/31/2022 20:45,17.4,1,2.41,1,2.33,1,496,1,2.32,1
10/31/2022 21:00,17.4,1,2.44,1,2.26,1,489,1,2.33,1
10/31/2022 21:15,17.4,1,2.46,1,2.28,1,517,1,2.36,1
10/31/2022 21:30,17.4,1,2.46,1,2.28,1,509,1,2.41,1
10/31/2022 21:45,17.4,1,2.45,1,2.13,1,506,1,2.3,1
10/31/2022 22:00,17.4,1,2.42,1,2.34,1,508,1,2.34,1
10/31/2022 22:15,17.4,1,2.41,1,2.03,1,509,1,2.68,1
10/31/2022 22:30,17.3,1,2.4,1,1.95,1,510,1,2.41,1
10/31/2022 22:45,17.3,1,2.37,1,2.15,1,512,1,2.26,1
10/31/2022 23:00,17.4,1,2.32,1,2.1,1,514,1,2.36,1
10/31/2022 23:15,17.3,1,2.28,1,2.11,1,515,1,2.28,1
10/31/2022 23:30,17.4,1,2.24,1,2.23,1,517,1,2.27,1
10/31/2022 23:45,17.3,1,2.19,1,2.06,1,505,1,3.54,1
11/1/2022 0:00,17.3,1,2.17,1,2.58,1,512,1,3.04,1
11/1/2022 0:15,17.3,1,2.14,1,3.19,1,511,1,3.07,1
11/1/2022 0:30,17.3,1,2.12,1,2.8,1,514,1,27.31,1
11/1/2022 0:45,17.3,1,2.09,1,3.03,1,515,1,4.83,1
11/1/2022 1:00,17.3,1,2.04,1,3.17,1,512,1,3.1,1
11/1/2022 1:15,17.3,1,1.99,1,2.61,1,514,1,4.08,1
11/1/2022 1:30,17.3,1,1.95,1,2.72,1,509,1,4.04,1
11/1/2022 1:45,17.3,1,1.93,1,2.4,1,514,1,4.22,1
11/1/2022 2:00,17.3,1,1.89,1,2.13,1,515,1,20.75,1
11/1/2022 2:15,17.2,1,1.86,1,2.32,1,512,1,3.14,1
11/1/2022 2:30,17.2,1,1.82,1,2.37,1,518,1,4.3,1
11/1/2022 2:45,17.2,1,1.78,1,2.26,1,510,1,3,1
11/1/2022 3:00,17.2,1,1.73,1,2.21,1,514,1,2.94,1
11/1/2022 3:15,17.2,1,1.7,1,2.13,1,514,1,2.75,1
11/1/2022 3:30,17.2,1,1.67,1,2.08,1,516,1,2.58,1
11/1/2022 3:45,17.2,1,1.63,1,1.88,1,511,1,2.98,1
11/1/2022 4:00,17.2,1,1.59,1,2.01,1,516,1,3.46,1
11/1/2022 4:15,17.2,1,1.56,1,2.12,1,518,1,4.44,1
11/1/2022 4:30,17.2,1,1.52,1,2.02,1,510,1,4.21,1
11/1/2022 4:45,17.1,1,1.49,1,2.24,1,511,1,2.72,1
11/1/2022 5:00,17.1,1,1.48,1,2.24,1,511,1,9.02,1
11/1/2022 5:15,17.1,1,1.44,1,2.23,1,510,1,3.12,1
11/1/2022 5:30,17.1,1,1.41,1,2.07,1,512,1,3.27,1
11/1/2022 5:45,17.1,1,1.4,1,2.11,1,512,1,2.98,1
11/1/2022 6:00,17.1,1,1.37,1,2.12,1,520,1,3.03,1
11/1/2022 6:15,17.1,1,1.38,1,1.61,1,506,1,3.4,1
11/1/2022 6:30,17.1,1,1.39,1,2.12,1,527,1,3.02,1
11/1/2022 6:45,17.1,1,1.4,1,1.71,1,531,1,2.73,1
11/1/2022 7:00,17.1,1,1.42,1,1.54,1,510,1,2.66,1
11/1/2022 7:15,17.1,1,1.45,1,1.69,1,514,1,2.32,1
11/1/2022 7:30,17.1,1,1.49,1,1.82,1,519,1,2.2,1
11/1/2022 7:45,17.1,1,1.55,1,1.68,1,506,1,2.24,1
11/1/2022 8:00,17.1,1,1.6,1,1.82,1,506,1,2.17,1
11/1/2022 8:15,17.1,1,1.63,1,1.94,1,518,1,2.18,1
11/1/2022 8:30,17.1,1,1.67,1,1.89,1,504,1,2.17,1
11/1/2022 8:45,17.1,1,1.7,1,1.91,1,507,1,2.08,1
11/1/2022 9:00,17.1,1,1.73,1,1.95,1,509,1,2.09,1
11/1/2022 9:15,17.1,1,1.8,1,2.18,1,504,1,2.1,1
11/1/2022 9:30,17.1,1,1.84,1,2.29,1,503,1,2.09,1
11/1/2022 9:45,17.1,1,1.88,1,2.68,1,503,1,2.07,1
11/1/2022 10:00,17.1,1,1.91,1,2.79,1,502,1,2.03,1
11/1/2022 10:15,17.2,1,1.94,1,2.99,1,500,1,2.08,1
11/1/2022 10:30,17.2,1,1.98,1,2.89,1,494,1,2.07,1
11/1/2022 10:45,17.2,1,2.02,1,2.97,1,502,1,2.04,1
11/1/2022 11:00,17.1,1,2.06,1,2.78,1,499,1,2.07,1
11/1/2022 11:15,17.1,1,2.1,1,2.82,1,496,1,2.07,1
11/1/2022 11:30,17.1,1,2.14,1,2.76,1,498,1,2.02,1
11/1/2022 11:45,17.1,1,2.17,1,2.75,1,495,1,2.03,1
11/1/2022 12:00,17.1,1,2.2,1,2.67,1,495,1,2.11,1
11/1/2022 12:15,17.1,1,2.23,1,2.72,1,502,1,2.11,1
11/1/2022 12:30,17.1,1,2.25,1,2.73,1,497,1,2.14,1
11/1/2022 12:45,17.1,1,2.27,1,2.49,1,499,1,2.12,1
11/1/2022 13:00,17.1,1,2.27,1,2.2,1,514,1,2.17,1
11/1/2022 13:15,17.1,1,2.28,1,2.36,1,507,1,2.05,1
11/1/2022 13:30,17.1,1,2.3,1,2.27,1,506,1,2.1,1
11/1/2022 13:45,17.1,1,2.3,1,2.49,1,505,1,2.2,1
11/1/2022 14:00,17.1,1,2.3,1,2.28,1,512,1,2.21,1
11/1/2022 14:15,17.1,1,2.28,1,2.16,1,502,1,2.16,1
11/1/2022 14:30,17.1,1,2.26,1,2.23,1,500,1,2.15,1
11/1/2022 14:45,17.1,1,2.25,1,2.23,1,501,1,2.17,1
11/1/2022 15:00,17.1,1,2.24,1,2.34,1,521,1,2.08,1
11/1/2022 15:15,17.1,1,2.22,1,2.13,1,505,1,2.17,1
11/1/2022 15:30,17.1,1,2.18,1,2.12,1,502,1,2.17,1
11/1/2022 15:45,17.1,1,2.17,1,1.99,1,504,1,2.13,1
11/1/2022 16:00,17.1,1,2.14,1,1.93,1,505,1,2.32,1
11/1/2022 16:15,17.1,1,2.12,1,1.78,1,528,1,2.21,1
11/1/2022 16:30,17,1,2.11,1,1.78,1,509,1,2.39,1
11/1/2022 16:45,17,1,2.1,1,1.87,1,515,1,2.44,1
11/1/2022 17:00,17,1,2.08,1,1.98,1,512,1,2.6,1
11/1/2022 17:15,17,1,2.07,1,1.94,1,510,1,2.67,1
11/1/2022 17:30,17,1,2.08,1,1.9,1,511,1,2.82,1
11/1/2022 17:45,17,1,2.08,1,1.92,1,520,1,2.93,1
11/1/2022 18:00,16.9,1,2.09,1,1.91,1,518,1,2.94,1
11/1/2022 18:15,17,1,2.11,1,1.86,1,522,1,3.34,1
11/1/2022 18:30,16.9,1,2.12,1,1.83,1,522,1,3.33,1
11/1/2022 18:45,16.9,1,2.17,1,1.73,1,518,1,2.78,1
11/1/2022 19:00,16.9,1,2.19,1,1.76,1,521,1,2.79,1
11/1/2022 19:15,16.9,1,2.21,1,1.89,1,519,1,2.67,1
11/1/2022 19:30,16.9,1,2.23,1,1.88,1,528,1,2.62,1
11/1/2022 19:45,16.9,1,2.27,1,1.83,1,520,1,2.33,1
11/1/2022 20:00,16.9,1,2.3,1,1.86,1,508,1,2.32,1
11/1/2022 20:15,16.9,1,2.34,1,1.89,1,508,1,2.29,1
11/1/2022 20:30,16.9,1,2.37,1,1.79,1,505,1,2.28,1
11/1/2022 20:45,16.9,1,2.4,1,1.87,1,502,1,2.23,1
11/1/2022 21:00,16.8,1,2.43,1,1.85,1,508,1,2.37,1
11/1/2022 21:15,16.8,1,2.47,1,2.01,1,510,1,2.25,1
11/1/2022 21:30,16.8,1,2.5,1,2.02,1,510,1,2.24,1
11/1/2022 21:45,16.8,1,2.5,1,2,1,514,1,2.26,1
11/1/2022 22:00,16.8,1,2.52,1,2.17,1,510,1,2.29,1
11/1/2022 22:15,16.8,1,2.54,1,2.25,1,513,1,2.26,1
11/1/2022 22:30,16.8,1,2.58,1,2.24,1,518,1,2.32,1
11/1/2022 22:45,16.8,1,2.59,1,2.39,1,516,1,2.4,1
11/1/2022 23:00,16.8,1,2.58,1,2.12,1,518,1,2.42,1
11/1/2022 23:15,16.8,1,2.56,1,2.24,1,515,1,2.39,1
11/1/2022 23:30,16.8,1,2.54,1,2.03,1,516,1,2.79,1
11/1/2022 23:45,16.8,1,2.51,1,2.17,1,520,1,2.21,1
11/2/2022 0:00,16.8,1,2.47,1,2.15,1,517,1,2.12,1
11/2/2022 0:15,16.8,1,2.44,1,2.11,1,519,1,2.15,1
11/2/2022 0:30,16.8,1,2.39,1,2.27,1,511,1,2.13,1
11/2/2022 0:45,16.8,1,2.37,1,2.31,1,521,1,2.27,1
11/2/2022 1:00,16.8,1,2.33,1,2.49,1,521,1,2.15,1
11/2/2022 1:15,16.7,1,2.3,1,2.76,1,523,1,8.13,1
11/2/2022 1:30,16.7,1,2.27,1,3.82,1,521,1,,170
11/2/2022 1:45,16.7,1,2.23,1,3.32,1,517,1,5.71,1
11/2/2022 2:00,16.7,1,2.18,1,3.07,1,517,1,5.75,1
11/2/2022 2:15,16.6,1,2.14,1,3.01,1,517,1,15.09,1
11/2/2022 2:30,16.6,1,2.09,1,3.33,1,517,1,2.91,1
11/2/2022 2:45,16.6,1,2.05,1,7.69,1,518,1,,170
11/2/2022 3:00,16.6,1,2.03,1,2.68,1,524,1,2.67,1
11/2/2022 3:15,16.6,1,2,1,2.42,1,524,1,2.54,1
11/2/2022 3:30,16.6,1,1.97,1,2.62,1,525,1,2.65,1
11/2/2022 3:45,16.6,1,1.94,1,2.46,1,525,1,2.72,1
11/2/2022 4:00,16.6,1,1.9,1,2.51,1,518,1,2.73,1
11/2/2022 4:15,16.5,1,1.85,1,2.3,1,519,1,2.81,1
11/2/2022 4:30,16.5,1,1.81,1,2.31,1,518,1,2.86,1
11/2/2022 4:45,16.5,1,1.77,1,2.5,1,520,1,2.95,1
11/2/2022 5:00,16.5,1,1.73,1,2.26,1,519,1,2.65,1
11/2/2022 5:15,16.5,1,1.71,1,2.27,1,520,1,2.68,1
11/2/2022 5:30,16.5,1,1.68,1,2.21,1,521,1,2.9,1
11/2/2022 5:45,16.5,1,1.65,1,2.12,1,520,1,2.88,1
11/2/2022 6:00,16.4,1,1.61,1,2.28,1,526,1,2.77,1
11/2/2022 6:15,16.4,1,1.58,1,2.33,1,523,1,2.91,1
11/2/2022 6:30,16.4,1,1.55,1,2.37,1,523,1,2.65,1
11/2/2022 6:45,16.4,1,1.54,1,2.32,1,526,1,2.75,1
11/2/2022 7:00,16.4,1,1.52,1,2.39,1,529,1,2.77,1
11/2/2022 7:15,16.4,1,1.51,1,2.34,1,533,1,2.7,1
11/2/2022 7:30,16.4,1,1.53,1,2.38,1,539,1,2.73,1
11/2/2022 7:45,16.4,1,1.55,1,2.41,1,542,1,2.43,1
11/2/2022 8:00,16.3,1,1.57,1,2.43,1,538,1,2.62,1
11/2/2022 8:15,16.4,1,1.61,1,1.51,1,527,1,2.48,1
11/2/2022 8:30,16.4,1,1.65,1,2.11,1,533,1,2.52,1
11/2/2022 8:45,16.4,1,1.7,1,1.95,1,528,1,2.37,1
11/2/2022 9:00,16.4,1,1.74,1,1.88,1,525,1,2.32,1
11/2/2022 9:15,16.4,1,1.79,1,1.86,1,523,1,2.14,1
11/2/2022 9:30,16.4,1,1.83,1,2.04,1,524,1,2.08,1
11/2/2022 9:45,16.4,1,1.86,1,2,1,522,1,2.07,1
11/2/2022 10:00,16.4,1,1.91,1,1.89,1,522,1,2.14,1
11/2/2022 10:15,16.5,1,1.93,1,2.13,1,520,1,2.15,1
11/2/2022 10:30,16.5,1,1.98,1,2.19,1,519,1,2.06,1
11/2/2022 10:45,16.5,1,2.02,1,2.24,1,518,1,2.15,1
11/2/2022 11:00,16.5,1,2.05,1,2.59,1,518,1,2.19,1
11/2/2022 11:15,16.5,1,2.09,1,2.8,1,517,1,2.05,1
11/2/2022 11:30,16.5,1,2.14,1,2.7,1,518,1,2.11,1
11/2/2022 11:45,16.5,1,2.17,1,2.65,1,516,1,2.07,1
11/2/2022 12:00,16.5,1,2.2,1,2.48,1,519,1,2.13,1
11/2/2022 12:15,16.5,1,2.23,1,2.45,1,516,1,2.33,1
11/2/2022 12:30,16.5,1,2.24,1,2.49,1,517,1,2.17,1
11/2/2022 12:45,16.5,1,2.27,1,2.28,1,516,1,2.14,1
11/2/2022 13:00,16.5,1,2.29,1,2.7,1,516,1,2.14,1
11/2/2022 13:15,16.5,1,2.31,1,2.47,1,516,1,2.34,1
11/2/2022 13:30,16.5,1,2.33,1,2.54,1,517,1,2.15,1
11/2/2022 13:45,16.5,1,2.34,1,2.32,1,519,1,2.18,1
11/2/2022 14:00,16.5,1,2.33,1,2.81,1,523,1,2.36,1
11/2/2022 14:15,16.5,1,2.32,1,2.37,1,522,1,2.23,1
11/2/2022 14:30,16.5,1,2.3,1,2.48,1,522,1,2.11,1
11/2/2022 14:45,16.6,1,2.29,1,2.29,1,521,1,2.39,1
11/2/2022 15:00,16.6,1,2.27,1,2.38,1,520,1,2.18,1
11/2/2022 15:15,16.5,1,2.23,1,2.36,1,519,1,2.22,1
11/2/2022 15:30,16.5,1,2.18,1,2.29,1,518,1,2.17,1
11/2/2022 15:45,16.5,1,2.15,1,1.99,1,518,1,2.17,1
11/2/2022 16:00,16.5,1,2.13,1,2.07,1,518,1,2.25,1
11/2/2022 16:15,16.5,1,2.09,1,2.11,1,521,1,4.23,1
11/2/2022 16:30,16.5,1,2.05,1,3.11,1,519,1,11.8,1
11/2/2022 16:45,16.5,1,2.04,1,2.52,1,521,1,12.52,1
11/2/2022 17:00,16.4,1,2,1,8.53,1,520,1,2.62,1
11/2/2022 17:15,16.4,1,1.96,1,2.53,1,519,1,2.91,1
11/2/2022 17:30,16.4,1,1.93,1,2.28,1,525,1,9.11,1
11/2/2022 17:45,16.4,1,1.92,1,2.77,1,526,1,2.68,1
11/2/2022 18:00,16.4,1,1.89,1,2.27,1,522,1,7.87,1
11/2/2022 18:15,16.4,1,1.87,1,2.32,1,526,1,3.88,1
11/2/2022 18:30,16.4,1,1.85,1,3.83,1,527,1,3.51,1
11/2/2022 18:45,16.4,1,1.84,1,2.34,1,527,1,3.32,1
11/2/2022 19:00,16.4,1,1.82,1,2.27,1,527,1,3.28,1
11/2/2022 19:15,16.3,1,1.85,1,2.08,1,522,1,3.28,1
11/2/2022 19:30,16.3,1,1.86,1,1.89,1,524,1,3.32,1
11/2/2022 19:45,16.3,1,1.88,1,1.66,1,524,1,3.33,1
11/2/2022 20:00,16.3,1,1.9,1,1.72,1,523,1,2.99,1
11/2/2022 20:15,16.3,1,1.93,1,1.7,1,526,1,2.68,1
11/2/2022 20:30,16.3,1,1.97,1,1.62,1,519,1,2.61,1
11/2/2022 20:45,16.3,1,2.01,1,1.65,1,519,1,2.57,1
11/2/2022 21:00,16.3,1,2.06,1,1.8,1,519,1,2.48,1
11/2/2022 21:15,16.3,1,2.1,1,1.76,1,519,1,2.41,1
11/2/2022 21:30,16.3,1,2.13,1,1.82,1,519,1,2.24,1
11/2/2022 21:45,16.3,1,2.17,1,1.86,1,515,1,2.4,1
11/2/2022 22:00,16.3,1,2.2,1,1.79,1,514,1,2.47,1
11/2/2022 22:15,16.3,1,2.23,1,1.73,1,515,1,2.43,1
11/2/2022 22:30,16.3,1,2.25,1,1.86,1,513,1,2.33,1
