agency_cd,site_no,date_time,wtemp_inst,wtemp_inst_cd,spec_cond_inst,spec_cond_inst_cd,ts213_ysi_exo_turb_inst,ts213_ysi_exo_turb_inst_cd,tz_cd
USGS,11313433,2022-01-04T07:45:00Z,8.3,P,727,P,7.4,P,Etc/GMT+8
USGS,11313433,2022-01-04T08:00:00Z,8.3,P,732,P,7.2,P,Etc/GMT+8
USGS,11313433,2022-01-04T08:15:00Z,8.3,P,739,P,7.2,P,Etc/GMT+8
USGS,11313433,2022-01-04T08:30:00Z,8.3,P,743,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-01-04T08:45:00Z,8.3,P,746,P,6.3,P,Etc/GMT+8
USGS,11313433,2022-01-04T09:00:00Z,8.3,P,747,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-01-04T09:15:00Z,8.3,P,751,P,6,P,Etc/GMT+8
USGS,11313433,2022-01-04T09:30:00Z,8.4,P,748,P,5.8,P,Etc/GMT+8
USGS,11313433,2022-01-04T09:45:00Z,8.3,P,700,P,5.1,P,Etc/GMT+8
USGS,11313433,2022-01-04T10:00:00Z,8.3,P,737,P,5.3,P,Etc/GMT+8
USGS,11313433,2022-01-04T10:15:00Z,8.3,P,715,P,5.8,P,Etc/GMT+8
USGS,11313433,2022-01-04T10:30:00Z,8.3,P,714,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-01-04T10:45:00Z,8.3,P,706,P,7,P,Etc/GMT+8
USGS,11313433,2022-01-04T11:00:00Z,8.3,P,706,P,7.3,P,Etc/GMT+8
USGS,11313433,2022-01-04T11:15:00Z,8.3,P,701,P,7.8,P,Etc/GMT+8
USGS,11313433,2022-01-04T11:30:00Z,8.3,P,697,P,7.8,P,Etc/GMT+8
USGS,11313433,2022-01-04T11:45:00Z,8.3,P,690,P,8.1,P,Etc/GMT+8
USGS,11313433,2022-01-04T12:00:00Z,8.3,P,684,P,8.2,P,Etc/GMT+8
USGS,11313433,2022-01-04T12:15:00Z,8.3,P,675,P,8.2,P,Etc/GMT+8
USGS,11313433,2022-01-04T12:30:00Z,8.3,P,667,P,8.4,P,Etc/GMT+8
USGS,11313433,2022-01-04T12:45:00Z,8.3,P,655,P,8.8,P,Etc/GMT+8
USGS,11313433,2022-01-04T13:00:00Z,8.3,P,638,P,9.4,P,Etc/GMT+8
USGS,11313433,2022-01-04T13:15:00Z,8.3,P,621,P,10,P,Etc/GMT+8
USGS,11313433,2022-01-04T13:30:00Z,8.3,P,597,P,10.8,P,Etc/GMT+8
USGS,11313433,2022-01-04T13:45:00Z,8.4,P,569,P,11.6,P,Etc/GMT+8
USGS,11313433,2022-01-04T14:00:00Z,8.4,P,550,P,12.5,P,Etc/GMT+8
USGS,11313433,2022-01-04T14:15:00Z,8.4,P,529,P,13.1,P,Etc/GMT+8
USGS,11313433,2022-01-04T14:30:00Z,8.4,P,519,P,13.1,P,Etc/GMT+8
USGS,11313433,2022-01-04T14:45:00Z,8.4,P,507,P,13.2,P,Etc/GMT+8
USGS,11313433,2022-01-04T15:00:00Z,8.4,P,499,P,13.2,P,Etc/GMT+8
USGS,11313433,2022-01-04T15:15:00Z,8.4,P,498,P,12.8,P,Etc/GMT+8
USGS,11313433,2022-01-04T15:30:00Z,8.4,P,496,P,12.2,P,Etc/GMT+8
USGS,11313433,2022-01-04T15:45:00Z,8.4,P,498,P,13.5,P,Etc/GMT+8
USGS,11313433,2022-01-04T16:00:00Z,8.4,P,500,P,13.4,P,Etc/GMT+8
USGS,11313433,2022-01-04T16:15:00Z,8.4,P,509,P,12.9,P,Etc/GMT+8
USGS,11313433,2022-01-04T16:30:00Z,8.4,P,523,P,12.4,P,Etc/GMT+8
USGS,11313433,2022-01-04T16:45:00Z,8.4,P,537,P,12.2,P,Etc/GMT+8
USGS,11313433,2022-01-04T17:00:00Z,8.4,P,556,P,11.9,P,Etc/GMT+8
USGS,11313433,2022-01-04T17:15:00Z,8.3,P,584,P,10.6,P,Etc/GMT+8
USGS,11313433,2022-01-04T17:30:00Z,8.3,P,609,P,9.5,P,Etc/GMT+8
USGS,11313433,2022-01-04T17:45:00Z,8.3,P,624,P,9.1,P,Etc/GMT+8
USGS,11313433,2022-01-04T18:00:00Z,8.3,P,639,P,8.7,P,Etc/GMT+8
USGS,11313433,2022-01-04T18:15:00Z,8.3,P,654,P,8.3,P,Etc/GMT+8
USGS,11313433,2022-01-04T18:30:00Z,8.4,P,660,P,8,P,Etc/GMT+8
USGS,11313433,2022-01-04T18:45:00Z,8.4,P,668,P,7.5,P,Etc/GMT+8
USGS,11313433,2022-01-04T19:00:00Z,8.4,P,677,P,7.3,P,Etc/GMT+8
USGS,11313433,2022-01-04T19:15:00Z,8.4,P,680,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-01-04T19:30:00Z,8.4,P,686,P,6.9,P,Etc/GMT+8
USGS,11313433,2022-01-04T19:45:00Z,8.4,P,688,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-01-04T20:00:00Z,8.4,P,688,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-01-04T20:15:00Z,8.4,P,685,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-01-04T20:30:00Z,8.4,P,672,P,7.4,P,Etc/GMT+8
USGS,11313433,2022-01-04T20:45:00Z,8.4,P,654,P,8,P,Etc/GMT+8
USGS,11313433,2022-01-04T21:00:00Z,8.5,P,630,P,9.1,P,Etc/GMT+8
USGS,11313433,2022-01-04T21:15:00Z,8.5,P,617,P,9.3,P,Etc/GMT+8
USGS,11313433,2022-01-04T21:30:00Z,8.6,P,590,P,10.3,P,Etc/GMT+8
USGS,11313433,2022-01-04T21:45:00Z,8.6,P,571,P,11,P,Etc/GMT+8
USGS,11313433,2022-01-04T22:00:00Z,8.6,P,557,P,11.3,P,Etc/GMT+8
USGS,11313433,2022-01-04T22:15:00Z,8.7,P,541,P,11.6,P,Etc/GMT+8
USGS,11313433,2022-01-04T22:30:00Z,8.7,P,521,P,12.3,P,Etc/GMT+8
USGS,11313433,2022-01-04T22:45:00Z,8.7,P,502,P,12.7,P,Etc/GMT+8
USGS,11313433,2022-01-04T23:00:00Z,8.7,P,480,P,12.7,P,Etc/GMT+8
USGS,11313433,2022-01-04T23:15:00Z,8.7,P,464,P,13.1,P,Etc/GMT+8
USGS,11313433,2022-01-04T23:30:00Z,8.8,P,451,P,13.5,P,Etc/GMT+8
USGS,11313433,2022-01-04T23:45:00Z,8.8,P,430,P,13.9,P,Etc/GMT+8
USGS,11313433,2022-01-05T00:00:00Z,8.8,P,415,P,14.7,P,Etc/GMT+8
USGS,11313433,2022-01-05T00:15:00Z,8.8,P,409,P,14.9,P,Etc/GMT+8
USGS,11313433,2022-01-05T00:30:00Z,8.8,P,400,P,14.9,P,Etc/GMT+8
USGS,11313433,2022-01-05T00:45:00Z,8.8,P,395,P,14.9,P,Etc/GMT+8
USGS,11313433,2022-01-05T01:00:00Z,8.8,P,393,P,20,P,Etc/GMT+8
USGS,11313433,2022-01-05T01:15:00Z,8.8,P,389,P,15.1,P,Etc/GMT+8
USGS,11313433,2022-01-05T01:30:00Z,8.8,P,386,P,14.6,P,Etc/GMT+8
USGS,11313433,2022-01-05T01:45:00Z,8.8,P,386,P,14.2,P,Etc/GMT+8
USGS,11313433,2022-01-05T02:00:00Z,8.8,P,386,P,14.9,P,Etc/GMT+8
USGS,11313433,2022-01-05T02:15:00Z,8.8,P,384,P,15.1,P,Etc/GMT+8
USGS,11313433,2022-01-05T02:30:00Z,8.8,P,389,P,14.5,P,Etc/GMT+8
USGS,11313433,2022-01-05T02:45:00Z,8.8,P,393,P,14.4,P,Etc/GMT+8
USGS,11313433,2022-01-05T03:00:00Z,8.8,P,397,P,14.6,P,Etc/GMT+8
USGS,11313433,2022-01-05T03:15:00Z,8.8,P,405,P,14.3,P,Etc/GMT+8
USGS,11313433,2022-01-05T03:30:00Z,8.8,P,446,P,13.3,P,Etc/GMT+8
USGS,11313433,2022-01-05T03:45:00Z,8.8,P,455,P,12.8,P,Etc/GMT+8
USGS,11313433,2022-01-05T04:00:00Z,8.8,P,466,P,13,P,Etc/GMT+8
USGS,11313433,2022-01-05T04:15:00Z,8.8,P,485,P,12.3,P,Etc/GMT+8
USGS,11313433,2022-01-05T04:30:00Z,8.8,P,500,P,12.2,P,Etc/GMT+8
USGS,11313433,2022-01-05T04:45:00Z,8.7,P,518,P,11.7,P,Etc/GMT+8
USGS,11313433,2022-01-05T05:00:00Z,8.7,P,539,P,11.3,P,Etc/GMT+8
USGS,11313433,2022-01-05T05:15:00Z,8.7,P,559,P,10.9,P,Etc/GMT+8
USGS,11313433,2022-01-05T05:30:00Z,8.7,P,573,P,10.6,P,Etc/GMT+8
USGS,11313433,2022-01-05T05:45:00Z,8.7,P,586,P,10.3,P,Etc/GMT+8
USGS,11313433,2022-01-05T06:00:00Z,8.7,P,600,P,10,P,Etc/GMT+8
USGS,11313433,2022-01-05T06:15:00Z,8.7,P,611,P,9.6,P,Etc/GMT+8
USGS,11313433,2022-01-05T06:30:00Z,8.7,P,628,P,9.5,P,Etc/GMT+8
USGS,11313433,2022-01-05T06:45:00Z,8.7,P,638,P,9.1,P,Etc/GMT+8
USGS,11313433,2022-01-05T07:00:00Z,8.6,P,647,P,8.8,P,Etc/GMT+8
USGS,11313433,2022-01-05T07:15:00Z,8.6,P,660,P,8.5,P,Etc/GMT+8
USGS,11313433,2022-01-05T07:30:00Z,8.6,P,670,P,8,P,Etc/GMT+8
USGS,11313433,2022-01-05T07:45:00Z,8.6,P,679,P,7.8,P,Etc/GMT+8
USGS,11313433,2022-01-05T08:00:00Z,8.6,P,688,P,7.6,P,Etc/GMT+8
USGS,11313433,2022-01-05T08:15:00Z,8.6,P,697,P,7.4,P,Etc/GMT+8
USGS,11313433,2022-01-05T08:30:00Z,8.6,P,703,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-01-05T08:45:00Z,8.6,P,708,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-01-05T09:00:00Z,8.6,P,715,P,6.7,P,Etc/GMT+8
USGS,11313433,2022-01-05T09:15:00Z,8.6,P,718,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-01-05T09:30:00Z,8.6,P,721,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-01-05T09:45:00Z,8.6,P,724,P,5.8,P,Etc/GMT+8
USGS,11313433,2022-01-05T10:00:00Z,8.6,P,725,P,5.6,P,Etc/GMT+8
USGS,11313433,2022-01-05T10:15:00Z,8.6,P,723,P,5.6,P,Etc/GMT+8
USGS,11313433,2022-01-05T10:30:00Z,8.6,P,719,P,5.3,P,Etc/GMT+8
USGS,11313433,2022-01-05T10:45:00Z,8.6,P,711,P,5.4,P,Etc/GMT+8
USGS,11313433,2022-01-05T11:00:00Z,8.7,P,693,P,6,P,Etc/GMT+8
USGS,11313433,2022-01-05T11:15:00Z,8.6,P,685,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-01-05T11:30:00Z,8.6,P,679,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-01-05T11:45:00Z,8.6,P,678,P,7,P,Etc/GMT+8
USGS,11313433,2022-01-05T12:00:00Z,8.6,P,677,P,7.2,P,Etc/GMT+8
USGS,11313433,2022-01-05T12:15:00Z,8.6,P,675,P,7.3,P,Etc/GMT+8
USGS,11313433,2022-01-05T12:30:00Z,8.6,P,669,P,8.8,P,Etc/GMT+8
USGS,11313433,2022-01-05T12:45:00Z,8.6,P,664,P,7.7,P,Etc/GMT+8
USGS,11313433,2022-01-05T13:00:00Z,8.6,P,658,P,8,P,Etc/GMT+8
USGS,11313433,2022-01-05T13:15:00Z,8.6,P,651,P,8.1,P,Etc/GMT+8
USGS,11313433,2022-01-05T13:30:00Z,8.6,P,638,P,8.6,P,Etc/GMT+8
USGS,11313433,2022-01-05T13:45:00Z,8.6,P,621,P,9.6,P,Etc/GMT+8
USGS,11313433,2022-01-05T14:00:00Z,8.6,P,599,P,10.4,P,Etc/GMT+8
USGS,11313433,2022-01-05T14:15:00Z,8.6,P,574,P,11.2,P,Etc/GMT+8
USGS,11313433,2022-01-05T14:30:00Z,8.6,P,560,P,11.5,P,Etc/GMT+8
USGS,11313433,2022-01-05T14:45:00Z,8.6,P,533,P,12.4,P,Etc/GMT+8
USGS,11313433,2022-01-05T15:00:00Z,8.6,P,511,P,12.8,P,Etc/GMT+8
USGS,11313433,2022-01-05T15:15:00Z,8.6,P,503,P,13.1,P,Etc/GMT+8
USGS,11313433,2022-01-05T15:30:00Z,8.6,P,496,P,13.3,P,Etc/GMT+8
USGS,11313433,2022-01-05T15:45:00Z,8.6,P,489,P,13.2,P,Etc/GMT+8
USGS,11313433,2022-01-05T16:00:00Z,8.6,P,482,P,13.1,P,Etc/GMT+8
USGS,11313433,2022-01-05T16:15:00Z,8.6,P,477,P,12.7,P,Etc/GMT+8
USGS,11313433,2022-01-05T16:30:00Z,8.6,P,479,P,13.3,P,Etc/GMT+8
USGS,11313433,2022-01-05T16:45:00Z,8.6,P,483,P,13,P,Etc/GMT+8
USGS,11313433,2022-01-05T17:00:00Z,8.6,P,491,P,12.5,P,Etc/GMT+8
USGS,11313433,2022-01-05T17:15:00Z,8.6,P,499,P,12.3,P,Etc/GMT+8
USGS,11313433,2022-01-05T17:30:00Z,8.6,P,509,P,11.9,P,Etc/GMT+8
USGS,11313433,2022-01-05T17:45:00Z,8.7,P,520,P,11.9,P,Etc/GMT+8
USGS,11313433,2022-01-05T18:00:00Z,8.7,P,540,P,10.9,P,Etc/GMT+8
USGS,11313433,2022-01-05T18:15:00Z,8.7,P,581,P,10,P,Etc/GMT+8
USGS,11313433,2022-01-05T18:30:00Z,8.7,P,594,P,9.4,P,Etc/GMT+8
USGS,11313433,2022-01-05T18:45:00Z,8.8,P,607,P,9,P,Etc/GMT+8
USGS,11313433,2022-01-05T19:00:00Z,8.8,P,616,P,8.5,P,Etc/GMT+8
USGS,11313433,2022-01-05T19:15:00Z,8.8,P,626,P,8.2,P,Etc/GMT+8
USGS,11313433,2022-01-05T19:30:00Z,8.8,P,636,P,8,P,Etc/GMT+8
USGS,11313433,2022-01-05T19:45:00Z,8.9,P,644,P,7.4,P,Etc/GMT+8
USGS,11313433,2022-01-05T20:00:00Z,8.9,P,650,P,7.2,P,Etc/GMT+8
USGS,11313433,2022-01-05T20:15:00Z,8.9,P,655,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-01-05T20:30:00Z,8.9,P,660,P,6.9,P,Etc/GMT+8
USGS,11313433,2022-01-05T20:45:00Z,8.9,P,660,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-01-05T21:00:00Z,8.9,P,659,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-01-05T21:15:00Z,8.9,P,653,P,6.9,P,Etc/GMT+8
USGS,11313433,2022-01-05T21:30:00Z,8.9,P,645,P,7.6,P,Etc/GMT+8
USGS,11313433,2022-01-05T21:45:00Z,9,P,625,P,8.5,P,Etc/GMT+8
USGS,11313433,2022-01-05T22:00:00Z,9.1,P,600,P,9.4,P,Etc/GMT+8
USGS,11313433,2022-01-05T22:15:00Z,9.1,P,592,P,9.7,P,Etc/GMT+8
USGS,11313433,2022-01-05T22:30:00Z,9.2,P,568,P,10.5,P,Etc/GMT+8
USGS,11313433,2022-01-05T22:45:00Z,9.2,P,553,P,10.6,P,Etc/GMT+8
USGS,11313433,2022-01-05T23:00:00Z,9.3,P,542,P,10.7,P,Etc/GMT+8
USGS,11313433,2022-01-05T23:15:00Z,9.3,P,526,P,11,P,Etc/GMT+8
USGS,11313433,2022-01-05T23:30:00Z,9.3,P,509,P,11.3,P,Etc/GMT+8
USGS,11313433,2022-01-05T23:45:00Z,9.3,P,490,P,11.6,P,Etc/GMT+8
USGS,11313433,2022-01-06T00:00:00Z,9.3,P,468,P,12,P,Etc/GMT+8
USGS,11313433,2022-01-06T00:15:00Z,9.3,P,456,P,12.5,P,Etc/GMT+8
USGS,11313433,2022-01-06T00:30:00Z,9.3,P,441,P,12.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T00:45:00Z,9.3,P,425,P,13.1,P,Etc/GMT+8
USGS,11313433,2022-01-06T01:00:00Z,9.3,P,409,P,13.2,P,Etc/GMT+8
USGS,11313433,2022-01-06T01:15:00Z,9.3,P,400,P,13.5,P,Etc/GMT+8
USGS,11313433,2022-01-06T01:30:00Z,9.3,P,396,P,13.6,P,Etc/GMT+8
USGS,11313433,2022-01-06T01:45:00Z,9.3,P,392,P,13.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T02:00:00Z,9.3,P,388,P,14.2,P,Etc/GMT+8
USGS,11313433,2022-01-06T02:15:00Z,9.3,P,384,P,13.6,P,Etc/GMT+8
USGS,11313433,2022-01-06T02:30:00Z,9.3,P,384,P,14.3,P,Etc/GMT+8
USGS,11313433,2022-01-06T02:45:00Z,9.3,P,384,P,14,P,Etc/GMT+8
USGS,11313433,2022-01-06T03:00:00Z,9.3,P,384,P,14.2,P,Etc/GMT+8
USGS,11313433,2022-01-06T03:15:00Z,9.3,P,385,P,13.5,P,Etc/GMT+8
USGS,11313433,2022-01-06T03:30:00Z,9.3,P,390,P,13.6,P,Etc/GMT+8
USGS,11313433,2022-01-06T03:45:00Z,9.3,P,394,P,13.4,P,Etc/GMT+8
USGS,11313433,2022-01-06T04:00:00Z,9.3,P,401,P,13.4,P,Etc/GMT+8
USGS,11313433,2022-01-06T04:15:00Z,9.3,P,428,P,12.7,P,Etc/GMT+8
USGS,11313433,2022-01-06T04:30:00Z,9.3,P,452,P,11.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T04:45:00Z,9.3,P,464,P,11.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T05:00:00Z,9.3,P,477,P,11.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T05:15:00Z,9.3,P,491,P,11.6,P,Etc/GMT+8
USGS,11313433,2022-01-06T05:30:00Z,9.3,P,510,P,11.2,P,Etc/GMT+8
USGS,11313433,2022-01-06T05:45:00Z,9.3,P,526,P,10.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T06:00:00Z,9.3,P,544,P,10.6,P,Etc/GMT+8
USGS,11313433,2022-01-06T06:15:00Z,9.3,P,557,P,10.4,P,Etc/GMT+8
USGS,11313433,2022-01-06T06:30:00Z,9.3,P,569,P,10,P,Etc/GMT+8
USGS,11313433,2022-01-06T06:45:00Z,9.3,P,580,P,9.9,P,Etc/GMT+8
USGS,11313433,2022-01-06T07:00:00Z,9.3,P,593,P,9.5,P,Etc/GMT+8
USGS,11313433,2022-01-06T07:15:00Z,9.3,P,604,P,9.4,P,Etc/GMT+8
USGS,11313433,2022-01-06T07:30:00Z,9.3,P,617,P,8.9,P,Etc/GMT+8
USGS,11313433,2022-01-06T07:45:00Z,9.3,P,628,P,8.6,P,Etc/GMT+8
USGS,11313433,2022-01-06T08:00:00Z,9.3,P,634,P,8.4,P,Etc/GMT+8
USGS,11313433,2022-01-06T08:15:00Z,9.2,P,644,P,8.1,P,Etc/GMT+8
USGS,11313433,2022-01-06T08:30:00Z,9.2,P,653,P,7.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T08:45:00Z,9.2,P,660,P,7.5,P,Etc/GMT+8
USGS,11313433,2022-01-06T09:00:00Z,9.2,P,667,P,7.4,P,Etc/GMT+8
USGS,11313433,2022-01-06T09:15:00Z,9.2,P,674,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-01-06T09:30:00Z,9.2,P,679,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-01-06T09:45:00Z,9.2,P,684,P,6.5,P,Etc/GMT+8
USGS,11313433,2022-01-06T10:00:00Z,9.2,P,688,P,6.4,P,Etc/GMT+8
USGS,11313433,2022-01-06T10:15:00Z,9.2,P,688,P,6.1,P,Etc/GMT+8
USGS,11313433,2022-01-06T10:30:00Z,9.2,P,693,P,5.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T10:45:00Z,9.2,P,690,P,5.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T11:00:00Z,9.2,P,667,P,5.4,P,Etc/GMT+8
USGS,11313433,2022-01-06T11:15:00Z,9.2,P,684,P,5.4,P,Etc/GMT+8
USGS,11313433,2022-01-06T11:30:00Z,9.2,P,665,P,5.7,P,Etc/GMT+8
USGS,11313433,2022-01-06T11:45:00Z,9.2,P,661,P,6.2,P,Etc/GMT+8
USGS,11313433,2022-01-06T12:00:00Z,9.2,P,654,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-01-06T12:15:00Z,9.2,P,654,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T12:30:00Z,9.2,P,651,P,7.2,P,Etc/GMT+8
USGS,11313433,2022-01-06T12:45:00Z,9.2,P,646,P,7.7,P,Etc/GMT+8
USGS,11313433,2022-01-06T13:00:00Z,9.2,P,640,P,7.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T13:15:00Z,9.2,P,634,P,7.9,P,Etc/GMT+8
USGS,11313433,2022-01-06T13:30:00Z,9.2,P,627,P,8,P,Etc/GMT+8
USGS,11313433,2022-01-06T13:45:00Z,9.2,P,618,P,8.3,P,Etc/GMT+8
USGS,11313433,2022-01-06T14:00:00Z,9.3,P,602,P,9,P,Etc/GMT+8
USGS,11313433,2022-01-06T14:15:00Z,9.3,P,584,P,9.7,P,Etc/GMT+8
USGS,11313433,2022-01-06T14:30:00Z,9.2,P,561,P,10.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T14:45:00Z,9.2,P,539,P,11.5,P,Etc/GMT+8
USGS,11313433,2022-01-06T15:00:00Z,9.2,P,512,P,12,P,Etc/GMT+8
USGS,11313433,2022-01-06T15:15:00Z,9.2,P,498,P,12.6,P,Etc/GMT+8
USGS,11313433,2022-01-06T15:30:00Z,9.1,P,476,P,13.2,P,Etc/GMT+8
USGS,11313433,2022-01-06T15:45:00Z,9.1,P,467,P,13.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T16:00:00Z,9.1,P,459,P,13.7,P,Etc/GMT+8
USGS,11313433,2022-01-06T16:15:00Z,9.1,P,454,P,13.1,P,Etc/GMT+8
USGS,11313433,2022-01-06T16:30:00Z,9.1,P,446,P,13.6,P,Etc/GMT+8
USGS,11313433,2022-01-06T16:45:00Z,9.1,P,446,P,13.3,P,Etc/GMT+8
USGS,11313433,2022-01-06T17:00:00Z,9.1,P,444,P,13.2,P,Etc/GMT+8
USGS,11313433,2022-01-06T17:15:00Z,9.1,P,443,P,13.1,P,Etc/GMT+8
USGS,11313433,2022-01-06T17:30:00Z,9.1,P,446,P,13.5,P,Etc/GMT+8
USGS,11313433,2022-01-06T17:45:00Z,9.1,P,449,P,12.5,P,Etc/GMT+8
USGS,11313433,2022-01-06T18:00:00Z,9.1,P,455,P,12.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T18:15:00Z,9.2,P,462,P,12.5,P,Etc/GMT+8
USGS,11313433,2022-01-06T18:30:00Z,9.2,P,470,P,12.6,P,Etc/GMT+8
USGS,11313433,2022-01-06T18:45:00Z,9.2,P,482,P,12.1,P,Etc/GMT+8
USGS,11313433,2022-01-06T19:00:00Z,9.2,P,515,P,10.9,P,Etc/GMT+8
USGS,11313433,2022-01-06T19:15:00Z,9.3,P,531,P,10.4,P,Etc/GMT+8
USGS,11313433,2022-01-06T19:30:00Z,9.3,P,548,P,10,P,Etc/GMT+8
USGS,11313433,2022-01-06T19:45:00Z,9.3,P,567,P,9.2,P,Etc/GMT+8
USGS,11313433,2022-01-06T20:00:00Z,9.3,P,577,P,8.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T20:15:00Z,9.3,P,587,P,8.4,P,Etc/GMT+8
USGS,11313433,2022-01-06T20:30:00Z,9.3,P,599,P,8.1,P,Etc/GMT+8
USGS,11313433,2022-01-06T20:45:00Z,9.4,P,607,P,7.7,P,Etc/GMT+8
USGS,11313433,2022-01-06T21:00:00Z,9.4,P,613,P,7.4,P,Etc/GMT+8
USGS,11313433,2022-01-06T21:15:00Z,9.4,P,621,P,7.2,P,Etc/GMT+8
USGS,11313433,2022-01-06T21:30:00Z,9.4,P,626,P,6.9,P,Etc/GMT+8
USGS,11313433,2022-01-06T21:45:00Z,9.4,P,630,P,7,P,Etc/GMT+8
USGS,11313433,2022-01-06T22:00:00Z,9.4,P,632,P,6.6,P,Etc/GMT+8
USGS,11313433,2022-01-06T22:15:00Z,9.4,P,622,P,6.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T22:30:00Z,9.4,P,618,P,7.1,P,Etc/GMT+8
USGS,11313433,2022-01-06T22:45:00Z,9.4,P,601,P,7.8,P,Etc/GMT+8
USGS,11313433,2022-01-06T23:00:00Z,9.4,P,570,P,9.2,P,Etc/GMT+8
USGS,11313433,2022-01-06T23:15:00Z,9.4,P,563,P,9.3,P,Etc/GMT+8
USGS,11313433,2022-01-06T23:30:00Z,9.4,P,550,P,9.7,P,Etc/GMT+8
USGS,11313433,2022-01-06T23:45:00Z,9.4,P,529,P,10.4,P,Etc/GMT+8
USGS,11313433,2022-01-07T00:00:00Z,9.4,P,519,P,10.6,P,Etc/GMT+8
USGS,11313433,2022-01-07T00:15:00Z,9.4,P,509,P,10.7,P,Etc/GMT+8
USGS,11313433,2022-01-07T00:30:00Z,9.4,P,500,P,10.6,P,Etc/GMT+8
USGS,11313433,2022-01-07T00:45:00Z,9.4,P,490,P,11,P,Etc/GMT+8
USGS,11313433,2022-01-07T01:00:00Z,9.3,P,474,P,11.7,P,Etc/GMT+8
USGS,11313433,2022-01-07T01:15:00Z,9.3,P,462,P,11.6,P,Etc/GMT+8
USGS,11313433,2022-01-07T01:30:00Z,9.3,P,449,P,12.1,P,Etc/GMT+8
USGS,11313433,2022-01-07T01:45:00Z,9.3,P,436,P,12.4,P,Etc/GMT+8
USGS,11313433,2022-01-07T02:00:00Z,9.3,P,425,P,12.7,P,Etc/GMT+8
USGS,11313433,2022-01-07T02:15:00Z,9.2,P,411,P,13.2,P,Etc/GMT+8
USGS,11313433,2022-01-07T02:30:00Z,9.2,P,405,P,13,P,Etc/GMT+8
USGS,11313433,2022-01-07T02:45:00Z,9.2,P,397,P,13.2,P,Etc/GMT+8
USGS,11313433,2022-01-07T03:00:00Z,9.2,P,392,P,14.6,P,Etc/GMT+8
USGS,11313433,2022-01-07T03:15:00Z,9.2,P,390,P,12.9,P,Etc/GMT+8
USGS,11313433,2022-01-07T03:30:00Z,9.2,P,390,P,12.7,P,Etc/GMT+8
USGS,11313433,2022-01-07T03:45:00Z,9.2,P,390,P,12.9,P,Etc/GMT+8
USGS,11313433,2022-01-07T04:00:00Z,9.2,P,391,P,12.8,P,Etc/GMT+8
USGS,11313433,2022-01-07T04:15:00Z,9.2,P,395,P,12.4,P,Etc/GMT+8
USGS,11313433,2022-01-07T04:30:00Z,9.2,P,403,P,12.6,P,Etc/GMT+8
USGS,11313433,2022-01-07T04:45:00Z,9.2,P,410,P,12.7,P,Etc/GMT+8
USGS,11313433,2022-01-07T05:00:00Z,9.3,P,422,P,12.3,P,Etc/GMT+8
USGS,11313433,2022-01-07T05:15:00Z,9.3,P,460,P,11.5,P,Etc/GMT+8
USGS,11313433,2022-01-07T05:30:00Z,9.3,P,472,P,11.3,P,Etc/GMT+8
USGS,11313433,2022-01-07T05:45:00Z,9.4,P,482,P,11.1,P,Etc/GMT+8
USGS,11313433,2022-01-07T06:00:00Z,9.4,P,494,P,10.7,P,Etc/GMT+8
USGS,11313433,2022-01-07T06:15:00Z,9.4,P,507,P,10.5,P,Etc/GMT+8
USGS,11313433,2022-01-07T06:30:00Z,9.4,P,518,P,10.5,P,Etc/GMT+8
