Datetime,Cyanobacteria
8/26/2022 7:45:00 AM,4.64
8/26/2022 8:00:00 AM,4.50
8/26/2022 8:15:00 AM,4.36
8/26/2022 8:30:00 AM,4.09
8/26/2022 8:45:00 AM,3.97
8/26/2022 9:00:00 AM,3.93
8/26/2022 9:15:00 AM,3.66
8/26/2022 9:30:00 AM,3.34
8/26/2022 9:45:00 AM,3.17
8/26/2022 10:00:00 AM,3.45
8/26/2022 10:15:00 AM,3.07
8/26/2022 10:30:00 AM,3.04
8/26/2022 10:45:00 AM,3.02
8/26/2022 11:00:00 AM,2.95
8/26/2022 11:15:00 AM,2.72
8/26/2022 11:30:00 AM,2.73
8/26/2022 11:45:00 AM,2.93
8/26/2022 12:00:00 PM,2.81
8/26/2022 12:15:00 PM,2.64
8/26/2022 12:30:00 PM,2.71
8/26/2022 12:45:00 PM,2.41
8/26/2022 1:00:00 PM,2.38
8/26/2022 1:15:00 PM,2.59
8/26/2022 1:30:00 PM,3.24
8/26/2022 1:45:00 PM,2.97
8/26/2022 2:00:00 PM,3.01
8/26/2022 2:15:00 PM,3.12
8/26/2022 2:30:00 PM,3.21
8/26/2022 2:45:00 PM,3.87
8/26/2022 3:00:00 PM,3.79
8/26/2022 3:15:00 PM,3.83
8/26/2022 3:30:00 PM,4.22
8/26/2022 3:45:00 PM,4.16
8/26/2022 4:00:00 PM,4.21
8/26/2022 4:15:00 PM,4.52
8/26/2022 4:30:00 PM,4.46
8/26/2022 4:45:00 PM,4.46
8/26/2022 5:00:00 PM,5.08
8/26/2022 5:15:00 PM,4.89
8/26/2022 5:30:00 PM,4.72
8/26/2022 5:45:00 PM,5.64
8/26/2022 6:00:00 PM,5.35
8/26/2022 6:15:00 PM,5.10
8/26/2022 6:30:00 PM,5.12
8/26/2022 6:45:00 PM,5.26
8/26/2022 7:00:00 PM,5.29
8/26/2022 7:15:00 PM,4.82
8/26/2022 7:30:00 PM,4.72
8/26/2022 7:45:00 PM,4.79
8/26/2022 8:00:00 PM,4.98
8/26/2022 8:15:00 PM,4.37
8/26/2022 8:30:00 PM,4.48
8/26/2022 8:45:00 PM,4.39
8/26/2022 9:00:00 PM,4.46
8/26/2022 9:15:00 PM,3.88
8/26/2022 9:30:00 PM,3.78
8/26/2022 9:45:00 PM,3.68
8/26/2022 10:00:00 PM,3.63
8/26/2022 10:15:00 PM,3.41
8/26/2022 10:30:00 PM,3.44
8/26/2022 10:45:00 PM,3.51
8/26/2022 11:00:00 PM,2.95
8/26/2022 11:15:00 PM,3.13
8/26/2022 11:30:00 PM,2.78
8/26/2022 11:45:00 PM,3.05
8/27/2022 12:00:00 AM,2.72
8/27/2022 12:15:00 AM,2.93
8/27/2022 12:30:00 AM,3.37
8/27/2022 12:45:00 AM,3.34
8/27/2022 1:00:00 AM,3.49
8/27/2022 1:15:00 AM,3.83
8/27/2022 1:30:00 AM,4.09
8/27/2022 1:45:00 AM,4.20
8/27/2022 2:00:00 AM,4.29
8/27/2022 2:15:00 AM,4.43
8/27/2022 2:30:00 AM,4.49
8/27/2022 2:45:00 AM,4.72
8/27/2022 3:00:00 AM,4.73
8/27/2022 3:15:00 AM,4.71
8/27/2022 3:30:00 AM,4.94
8/27/2022 3:45:00 AM,4.90
8/27/2022 4:00:00 AM,5.35
8/27/2022 4:15:00 AM,5.41
8/27/2022 4:30:00 AM,5.72
8/27/2022 4:45:00 AM,5.65
8/27/2022 5:00:00 AM,5.99
8/27/2022 5:15:00 AM,5.80
8/27/2022 5:30:00 AM,5.37
8/27/2022 5:45:00 AM,5.21
8/27/2022 6:00:00 AM,5.63
8/27/2022 6:15:00 AM,4.28
8/27/2022 6:30:00 AM,5.13
8/27/2022 6:45:00 AM,4.83
8/27/2022 7:00:00 AM,4.14
8/27/2022 7:15:00 AM,4.63
8/27/2022 7:30:00 AM,4.37
8/27/2022 7:45:00 AM,4.33
8/27/2022 8:00:00 AM,4.42
8/27/2022 8:15:00 AM,4.29
8/27/2022 8:30:00 AM,3.69
8/27/2022 8:45:00 AM,3.45
8/27/2022 9:00:00 AM,3.49
8/27/2022 9:15:00 AM,3.43
8/27/2022 9:30:00 AM,3.14
8/27/2022 9:45:00 AM,3.12
8/27/2022 10:00:00 AM,2.96
8/27/2022 10:15:00 AM,2.03
8/27/2022 10:30:00 AM,2.90
8/27/2022 10:45:00 AM,2.69
8/27/2022 11:00:00 AM,2.67
8/27/2022 11:15:00 AM,2.58
8/27/2022 11:30:00 AM,2.64
8/27/2022 11:45:00 AM,1.84
8/27/2022 12:00:00 PM,2.19
8/27/2022 12:15:00 PM,2.36
8/27/2022 12:30:00 PM,2.44
8/27/2022 12:45:00 PM,2.30
8/27/2022 1:00:00 PM,2.17
8/27/2022 1:15:00 PM,2.39
8/27/2022 1:30:00 PM,2.02
8/27/2022 1:45:00 PM,2.13
8/27/2022 2:00:00 PM,2.29
8/27/2022 2:15:00 PM,2.56
8/27/2022 2:30:00 PM,2.72
8/27/2022 2:45:00 PM,3.06
8/27/2022 3:00:00 PM,3.36
8/27/2022 3:15:00 PM,3.36
8/27/2022 3:30:00 PM,3.74
8/27/2022 3:45:00 PM,3.68
8/27/2022 4:00:00 PM,3.91
8/27/2022 4:15:00 PM,3.88
8/27/2022 4:30:00 PM,3.69
8/27/2022 4:45:00 PM,4.06
8/27/2022 5:00:00 PM,4.12
8/27/2022 5:15:00 PM,4.35
8/27/2022 5:30:00 PM,4.46
8/27/2022 5:45:00 PM,4.60
8/27/2022 6:00:00 PM,4.36
8/27/2022 6:15:00 PM,4.53
8/27/2022 6:30:00 PM,4.40
8/27/2022 6:45:00 PM,4.51
8/27/2022 7:00:00 PM,4.34
8/27/2022 7:15:00 PM,4.55
8/27/2022 7:30:00 PM,4.33
8/27/2022 7:45:00 PM,4.17
8/27/2022 8:00:00 PM,4.16
8/27/2022 8:15:00 PM,3.83
8/27/2022 8:30:00 PM,3.74
8/27/2022 8:45:00 PM,3.64
8/27/2022 9:00:00 PM,3.53
8/27/2022 9:15:00 PM,3.66
8/27/2022 9:30:00 PM,3.33
8/27/2022 9:45:00 PM,3.53
8/27/2022 10:00:00 PM,3.36
8/27/2022 10:15:00 PM,3.14
8/27/2022 10:30:00 PM,3.12
8/27/2022 10:45:00 PM,2.92
8/27/2022 11:00:00 PM,3.03
8/27/2022 11:15:00 PM,2.80
8/27/2022 11:30:00 PM,2.89
8/27/2022 11:45:00 PM,2.58
8/28/2022 12:00:00 AM,2.65
8/28/2022 12:15:00 AM,2.35
8/28/2022 12:30:00 AM,2.25
8/28/2022 12:45:00 AM,2.41
8/28/2022 1:00:00 AM,2.79
8/28/2022 1:15:00 AM,2.67
8/28/2022 1:30:00 AM,2.77
8/28/2022 1:45:00 AM,2.96
8/28/2022 2:00:00 AM,3.28
8/28/2022 2:15:00 AM,3.36
8/28/2022 2:30:00 AM,3.37
8/28/2022 2:45:00 AM,3.59
8/28/2022 3:00:00 AM,3.57
8/28/2022 3:15:00 AM,3.81
8/28/2022 3:30:00 AM,3.74
8/28/2022 3:45:00 AM,3.89
8/28/2022 4:00:00 AM,3.94
8/28/2022 4:15:00 AM,3.98
8/28/2022 4:30:00 AM,4.29
8/28/2022 4:45:00 AM,3.99
8/28/2022 5:00:00 AM,4.12
8/28/2022 5:15:00 AM,3.96
8/28/2022 5:30:00 AM,4.06
8/28/2022 5:45:00 AM,4.08
8/28/2022 6:00:00 AM,3.90
8/28/2022 6:15:00 AM,4.13
8/28/2022 6:30:00 AM,4.44
8/28/2022 6:45:00 AM,3.62
8/28/2022 7:00:00 AM,3.74
8/28/2022 7:15:00 AM,3.54
8/28/2022 7:30:00 AM,3.83
8/28/2022 7:45:00 AM,3.53
8/28/2022 8:00:00 AM,3.47
8/28/2022 8:15:00 AM,3.29
8/28/2022 8:30:00 AM,3.19
8/28/2022 8:45:00 AM,3.03
8/28/2022 9:00:00 AM,2.60
8/28/2022 9:15:00 AM,3.05
8/28/2022 9:30:00 AM,2.88
8/28/2022 9:45:00 AM,2.67
8/28/2022 10:00:00 AM,2.91
8/28/2022 10:15:00 AM,2.83
8/28/2022 10:30:00 AM,2.31
8/28/2022 10:45:00 AM,2.53
8/28/2022 11:00:00 AM,2.75
8/28/2022 11:15:00 AM,2.23
8/28/2022 11:30:00 AM,2.28
8/28/2022 11:45:00 AM,2.24
8/28/2022 12:00:00 PM,2.14
8/28/2022 12:15:00 PM,2.22
8/28/2022 12:30:00 PM,2.31
8/28/2022 12:45:00 PM,2.32
8/28/2022 1:00:00 PM,2.19
8/28/2022 1:15:00 PM,2.15
8/28/2022 1:30:00 PM,2.47
8/28/2022 1:45:00 PM,1.90
8/28/2022 2:00:00 PM,2.35
8/28/2022 2:15:00 PM,2.01
8/28/2022 2:30:00 PM,2.29
8/28/2022 2:45:00 PM,2.65
8/28/2022 3:00:00 PM,2.31
8/28/2022 3:15:00 PM,2.91
8/28/2022 3:30:00 PM,3.13
8/28/2022 3:45:00 PM,2.82
8/28/2022 4:00:00 PM,3.11
8/28/2022 4:15:00 PM,3.22
8/28/2022 4:30:00 PM,3.16
8/28/2022 4:45:00 PM,3.27
8/28/2022 5:00:00 PM,3.07
8/28/2022 5:15:00 PM,3.32
8/28/2022 5:30:00 PM,3.25
8/28/2022 5:45:00 PM,3.67
8/28/2022 6:00:00 PM,3.70
8/28/2022 6:15:00 PM,3.66
8/28/2022 6:30:00 PM,3.74
8/28/2022 6:45:00 PM,3.28
8/28/2022 7:00:00 PM,3.74
8/28/2022 7:15:00 PM,3.31
8/28/2022 7:30:00 PM,3.67
8/28/2022 7:45:00 PM,3.27
8/28/2022 8:00:00 PM,3.34
8/28/2022 8:15:00 PM,3.33
8/28/2022 8:30:00 PM,3.15
8/28/2022 8:45:00 PM,2.67
8/28/2022 9:00:00 PM,2.83
8/28/2022 9:15:00 PM,2.55
8/28/2022 9:30:00 PM,2.62
8/28/2022 9:45:00 PM,2.55
8/28/2022 10:00:00 PM,2.61
8/28/2022 10:15:00 PM,2.60
8/28/2022 10:30:00 PM,2.49
8/28/2022 10:45:00 PM,2.43
8/28/2022 11:00:00 PM,2.66
8/28/2022 11:15:00 PM,2.30
8/28/2022 11:30:00 PM,2.41
8/28/2022 11:45:00 PM,2.32
8/29/2022 12:00:00 AM,2.26
8/29/2022 12:15:00 AM,2.33
8/29/2022 12:30:00 AM,2.32
8/29/2022 12:45:00 AM,2.29
8/29/2022 1:00:00 AM,2.16
8/29/2022 1:15:00 AM,2.50
8/29/2022 1:30:00 AM,2.08
8/29/2022 1:45:00 AM,2.36
8/29/2022 2:00:00 AM,2.29
8/29/2022 2:15:00 AM,2.29
8/29/2022 2:30:00 AM,2.25
8/29/2022 2:45:00 AM,2.49
8/29/2022 3:00:00 AM,2.42
8/29/2022 3:15:00 AM,2.50
8/29/2022 3:30:00 AM,2.47
8/29/2022 3:45:00 AM,2.50
8/29/2022 4:00:00 AM,2.49
8/29/2022 4:15:00 AM,2.64
8/29/2022 4:30:00 AM,2.63
8/29/2022 4:45:00 AM,2.67
8/29/2022 5:00:00 AM,2.55
8/29/2022 5:15:00 AM,2.46
8/29/2022 5:30:00 AM,2.52
8/29/2022 5:45:00 AM,2.52
8/29/2022 6:00:00 AM,2.76
8/29/2022 6:15:00 AM,2.65
8/29/2022 6:30:00 AM,2.66
8/29/2022 6:45:00 AM,2.54
8/29/2022 7:00:00 AM,2.47
8/29/2022 7:15:00 AM,2.32
8/29/2022 7:30:00 AM,2.09
8/29/2022 7:45:00 AM,2.33
8/29/2022 8:00:00 AM,2.14
8/29/2022 8:15:00 AM,2.35
8/29/2022 8:30:00 AM,2.24
8/29/2022 8:45:00 AM,2.18
8/29/2022 9:00:00 AM,2.20
8/29/2022 9:15:00 AM,2.15
8/29/2022 9:30:00 AM,2.29
8/29/2022 9:45:00 AM,2.16
8/29/2022 10:00:00 AM,2.26
8/29/2022 10:15:00 AM,2.11
8/29/2022 10:30:00 AM,2.05
8/29/2022 10:45:00 AM,2.00
8/29/2022 11:00:00 AM,1.71
8/29/2022 11:15:00 AM,1.92
8/29/2022 11:30:00 AM,1.72
8/29/2022 11:45:00 AM,1.87
8/29/2022 12:00:00 PM,1.82
8/29/2022 12:15:00 PM,1.72
8/29/2022 12:30:00 PM,1.66
8/29/2022 12:45:00 PM,1.70
8/29/2022 1:00:00 PM,1.61
8/29/2022 1:15:00 PM,1.73
8/29/2022 1:30:00 PM,1.70
8/29/2022 1:45:00 PM,1.72
8/29/2022 2:00:00 PM,1.59
8/29/2022 2:15:00 PM,1.93
8/29/2022 2:30:00 PM,2.00
8/29/2022 2:45:00 PM,1.66
8/29/2022 3:00:00 PM,1.95
8/29/2022 3:15:00 PM,2.14
8/29/2022 3:30:00 PM,2.03
8/29/2022 3:45:00 PM,2.23
8/29/2022 4:00:00 PM,2.35
8/29/2022 4:15:00 PM,2.38
8/29/2022 4:30:00 PM,2.26
8/29/2022 4:45:00 PM,2.49
8/29/2022 5:00:00 PM,2.36
8/29/2022 5:15:00 PM,2.54
8/29/2022 5:30:00 PM,2.47
8/29/2022 5:45:00 PM,2.46
8/29/2022 6:00:00 PM,2.52
8/29/2022 6:15:00 PM,2.46
8/29/2022 6:30:00 PM,2.39
8/29/2022 6:45:00 PM,2.35
8/29/2022 7:00:00 PM,3.14
8/29/2022 7:15:00 PM,2.52
8/29/2022 7:30:00 PM,2.42
8/29/2022 7:45:00 PM,2.29
8/29/2022 8:00:00 PM,2.45
8/29/2022 8:15:00 PM,2.04
8/29/2022 8:30:00 PM,2.64
8/29/2022 8:45:00 PM,3.35
8/29/2022 9:00:00 PM,2.33
8/29/2022 9:15:00 PM,1.92
8/29/2022 9:30:00 PM,1.90
8/29/2022 9:45:00 PM,1.93
8/29/2022 10:00:00 PM,1.81
8/29/2022 10:15:00 PM,1.99
8/29/2022 10:30:00 PM,1.79
8/29/2022 10:45:00 PM,1.98
8/29/2022 11:00:00 PM,1.98
8/29/2022 11:15:00 PM,1.75
8/29/2022 11:30:00 PM,1.77
8/29/2022 11:45:00 PM,1.80
8/30/2022 12:00:00 AM,1.73
8/30/2022 12:15:00 AM,1.70
8/30/2022 12:30:00 AM,1.73
8/30/2022 12:45:00 AM,1.86
8/30/2022 1:00:00 AM,1.56
8/30/2022 1:15:00 AM,1.64
8/30/2022 1:30:00 AM,1.64
8/30/2022 1:45:00 AM,1.68
8/30/2022 2:00:00 AM,1.92
8/30/2022 2:15:00 AM,1.60
8/30/2022 2:30:00 AM,1.62
8/30/2022 2:45:00 AM,1.86
8/30/2022 3:00:00 AM,1.77
8/30/2022 3:15:00 AM,1.74
8/30/2022 3:30:00 AM,1.80
8/30/2022 3:45:00 AM,1.77
8/30/2022 4:00:00 AM,1.70
8/30/2022 4:15:00 AM,1.70
8/30/2022 4:30:00 AM,1.70
8/30/2022 4:45:00 AM,1.80
8/30/2022 5:00:00 AM,1.92
8/30/2022 5:15:00 AM,1.98
8/30/2022 5:30:00 AM,1.95
8/30/2022 5:45:00 AM,1.85
8/30/2022 6:00:00 AM,1.87
8/30/2022 6:15:00 AM,1.90
8/30/2022 6:30:00 AM,2.00
8/30/2022 6:45:00 AM,2.00
8/30/2022 7:00:00 AM,1.90
8/30/2022 7:15:00 AM,1.88
8/30/2022 7:30:00 AM,2.29
8/30/2022 7:45:00 AM,1.59
8/30/2022 8:00:00 AM,1.52
8/30/2022 8:15:00 AM,3.35
8/30/2022 8:30:00 AM,1.20
8/30/2022 8:45:00 AM,1.66
8/30/2022 9:00:00 AM,1.59
8/30/2022 9:15:00 AM,1.81
8/30/2022 9:30:00 AM,1.70
8/30/2022 9:45:00 AM,1.94
8/30/2022 10:00:00 AM,1.61
8/30/2022 10:15:00 AM,1.45
8/30/2022 10:30:00 AM,1.51
8/30/2022 10:45:00 AM,1.49
8/30/2022 11:00:00 AM,1.37
8/30/2022 11:15:00 AM,1.57
8/30/2022 11:30:00 AM,1.44
8/30/2022 11:45:00 AM,1.29
8/30/2022 12:00:00 PM,1.78
8/30/2022 12:15:00 PM,1.35
8/30/2022 12:30:00 PM,1.36
8/30/2022 12:45:00 PM,1.30
8/30/2022 1:00:00 PM,1.31
8/30/2022 1:15:00 PM,1.32
8/30/2022 1:30:00 PM,1.63
8/30/2022 1:45:00 PM,1.46
8/30/2022 2:00:00 PM,1.41
8/30/2022 2:15:00 PM,1.41
8/30/2022 2:30:00 PM,1.39
8/30/2022 2:45:00 PM,1.39
8/30/2022 3:00:00 PM,1.43
8/30/2022 3:15:00 PM,1.62
8/30/2022 3:30:00 PM,1.92
8/30/2022 3:45:00 PM,1.51
8/30/2022 4:00:00 PM,1.89
8/30/2022 4:15:00 PM,1.94
8/30/2022 4:30:00 PM,1.89
8/30/2022 4:45:00 PM,2.15
8/30/2022 5:00:00 PM,2.08
8/30/2022 5:15:00 PM,2.02
8/30/2022 5:30:00 PM,2.36
8/30/2022 5:45:00 PM,2.09
8/30/2022 6:00:00 PM,2.10
8/30/2022 6:15:00 PM,2.17
8/30/2022 6:30:00 PM,2.05
8/30/2022 6:45:00 PM,2.08
8/30/2022 7:00:00 PM,1.82
8/30/2022 7:15:00 PM,1.95
8/30/2022 7:30:00 PM,1.91
8/30/2022 7:45:00 PM,2.08
8/30/2022 8:00:00 PM,1.88
8/30/2022 8:15:00 PM,2.10
8/30/2022 8:30:00 PM,1.96
8/30/2022 8:45:00 PM,2.05
8/30/2022 9:00:00 PM,1.68
8/30/2022 9:15:00 PM,1.85
8/30/2022 9:30:00 PM,1.86
8/30/2022 9:45:00 PM,2.00
8/30/2022 10:00:00 PM,1.47
8/30/2022 10:15:00 PM,1.60
8/30/2022 10:30:00 PM,1.38
8/30/2022 10:45:00 PM,1.59
8/30/2022 11:00:00 PM,1.63
8/30/2022 11:15:00 PM,1.52
8/30/2022 11:30:00 PM,1.57
8/30/2022 11:45:00 PM,1.51
8/31/2022 12:00:00 AM,1.54
8/31/2022 12:15:00 AM,1.44
8/31/2022 12:30:00 AM,1.60
8/31/2022 12:45:00 AM,1.50
8/31/2022 1:00:00 AM,1.43
8/31/2022 1:15:00 AM,1.41
8/31/2022 1:30:00 AM,1.36
8/31/2022 1:45:00 AM,1.40
8/31/2022 2:00:00 AM,1.39
8/31/2022 2:15:00 AM,1.38
8/31/2022 2:30:00 AM,1.39
8/31/2022 2:45:00 AM,1.46
8/31/2022 3:00:00 AM,1.72
8/31/2022 3:15:00 AM,1.43
8/31/2022 3:30:00 AM,1.55
8/31/2022 3:45:00 AM,1.45
8/31/2022 4:00:00 AM,1.48
8/31/2022 4:15:00 AM,1.38
8/31/2022 4:30:00 AM,1.45
8/31/2022 4:45:00 AM,1.40
8/31/2022 5:00:00 AM,1.38
8/31/2022 5:15:00 AM,1.41
8/31/2022 5:30:00 AM,1.36
8/31/2022 5:45:00 AM,1.60
8/31/2022 6:00:00 AM,1.54
8/31/2022 6:15:00 AM,1.26
8/31/2022 6:30:00 AM,1.65
8/31/2022 6:45:00 AM,1.76
8/31/2022 7:00:00 AM,1.71
8/31/2022 7:15:00 AM,1.56
8/31/2022 7:30:00 AM,1.66
8/31/2022 7:45:00 AM,1.65
8/31/2022 8:00:00 AM,1.69
8/31/2022 8:15:00 AM,1.69
8/31/2022 8:30:00 AM,1.52
8/31/2022 8:45:00 AM,1.52
8/31/2022 9:00:00 AM,1.28
8/31/2022 9:15:00 AM,1.44
8/31/2022 9:30:00 AM,1.41
8/31/2022 9:45:00 AM,1.68
8/31/2022 10:00:00 AM,1.46
8/31/2022 10:15:00 AM,1.42
8/31/2022 10:30:00 AM,1.56
8/31/2022 10:45:00 AM,1.36
8/31/2022 11:00:00 AM,1.61
8/31/2022 11:15:00 AM,1.34
8/31/2022 11:30:00 AM,1.29
8/31/2022 11:45:00 AM,1.51
8/31/2022 12:00:00 PM,1.60
8/31/2022 12:15:00 PM,1.36
8/31/2022 12:30:00 PM,1.38
8/31/2022 12:45:00 PM,1.36
8/31/2022 1:00:00 PM,1.22
8/31/2022 1:15:00 PM,1.39
8/31/2022 1:30:00 PM,1.41
8/31/2022 1:45:00 PM,1.39
8/31/2022 2:00:00 PM,1.38
8/31/2022 2:15:00 PM,1.55
8/31/2022 2:30:00 PM,1.38
8/31/2022 2:45:00 PM,1.38
8/31/2022 3:00:00 PM,1.44
8/31/2022 3:15:00 PM,1.38
8/31/2022 3:30:00 PM,1.49
8/31/2022 3:45:00 PM,1.68
8/31/2022 4:00:00 PM,1.64
8/31/2022 4:15:00 PM,1.77
8/31/2022 4:30:00 PM,1.88
8/31/2022 4:45:00 PM,1.90
8/31/2022 5:00:00 PM,1.92
8/31/2022 5:15:00 PM,1.95
8/31/2022 5:30:00 PM,2.00
8/31/2022 5:45:00 PM,1.88
8/31/2022 6:00:00 PM,1.82
8/31/2022 6:15:00 PM,1.97
8/31/2022 6:30:00 PM,1.88
8/31/2022 6:45:00 PM,1.79
8/31/2022 7:00:00 PM,1.70
8/31/2022 7:15:00 PM,1.88
8/31/2022 7:30:00 PM,1.74
8/31/2022 7:45:00 PM,1.71
8/31/2022 8:00:00 PM,1.60
8/31/2022 8:15:00 PM,1.77
8/31/2022 8:30:00 PM,1.62
8/31/2022 8:45:00 PM,1.61
8/31/2022 9:00:00 PM,1.55
8/31/2022 9:15:00 PM,1.76
8/31/2022 9:30:00 PM,1.33
8/31/2022 9:45:00 PM,1.54
8/31/2022 10:00:00 PM,1.52
8/31/2022 10:15:00 PM,1.49
8/31/2022 10:30:00 PM,1.20
8/31/2022 10:45:00 PM,1.43
8/31/2022 11:00:00 PM,1.28
8/31/2022 11:15:00 PM,1.20
8/31/2022 11:30:00 PM,1.30
8/31/2022 11:45:00 PM,1.37
9/1/2022 12:00:00 AM,1.37
9/1/2022 12:15:00 AM,1.32
9/1/2022 12:30:00 AM,1.43
9/1/2022 12:45:00 AM,1.30
9/1/2022 1:00:00 AM,1.28
9/1/2022 1:15:00 AM,1.31
9/1/2022 1:30:00 AM,1.31
9/1/2022 1:45:00 AM,1.41
9/1/2022 2:00:00 AM,1.20
9/1/2022 2:15:00 AM,1.20
9/1/2022 2:30:00 AM,1.07
9/1/2022 2:45:00 AM,1.22
9/1/2022 3:00:00 AM,1.28
9/1/2022 3:15:00 AM,1.20
9/1/2022 3:30:00 AM,1.27
9/1/2022 3:45:00 AM,1.18
9/1/2022 4:00:00 AM,1.27
9/1/2022 4:15:00 AM,1.25
9/1/2022 4:30:00 AM,1.30
9/1/2022 4:45:00 AM,1.45
9/1/2022 5:00:00 AM,1.35
9/1/2022 5:15:00 AM,1.27
9/1/2022 5:30:00 AM,1.43
9/1/2022 5:45:00 AM,1.31
9/1/2022 6:00:00 AM,1.34
9/1/2022 6:15:00 AM,1.29
9/1/2022 6:30:00 AM,1.26
9/1/2022 6:45:00 AM,1.35
9/1/2022 7:00:00 AM,1.35
9/1/2022 7:15:00 AM,1.42
9/1/2022 7:30:00 AM,1.47
9/1/2022 7:45:00 AM,1.37
9/1/2022 8:15:00 AM,1.48
9/1/2022 8:30:00 AM,1.33
9/1/2022 8:45:00 AM,1.41
9/1/2022 9:00:00 AM,1.53
9/1/2022 9:15:00 AM,1.37
9/1/2022 9:30:00 AM,1.21
9/1/2022 9:45:00 AM,1.36
9/1/2022 10:00:00 AM,1.13
9/1/2022 10:15:00 AM,1.10
9/1/2022 10:30:00 AM,1.21
9/1/2022 10:45:00 AM,1.30
9/1/2022 11:00:00 AM,1.20
9/1/2022 11:15:00 AM,1.25
9/1/2022 11:30:00 AM,1.10
9/1/2022 11:45:00 AM,1.34
9/1/2022 12:00:00 PM,1.31
9/1/2022 12:15:00 PM,1.23
9/1/2022 12:30:00 PM,1.15
9/1/2022 12:45:00 PM,1.39
9/1/2022 1:00:00 PM,1.29
9/1/2022 1:15:00 PM,1.29
9/1/2022 1:30:00 PM,1.17
9/1/2022 1:45:00 PM,1.43
9/1/2022 2:00:00 PM,1.37
9/1/2022 2:15:00 PM,1.45
9/1/2022 2:30:00 PM,1.44
9/1/2022 2:45:00 PM,1.32
9/1/2022 3:00:00 PM,1.18
9/1/2022 3:15:00 PM,1.36
9/1/2022 3:30:00 PM,1.50
9/1/2022 3:45:00 PM,1.56
9/1/2022 4:00:00 PM,1.48
9/1/2022 4:15:00 PM,1.60
9/1/2022 4:30:00 PM,1.54
9/1/2022 4:45:00 PM,1.64
9/1/2022 5:00:00 PM,1.84
9/1/2022 5:15:00 PM,1.57
9/1/2022 5:30:00 PM,1.74
9/1/2022 5:45:00 PM,1.76
9/1/2022 6:00:00 PM,1.65
9/1/2022 6:15:00 PM,1.82
9/1/2022 6:30:00 PM,1.70
9/1/2022 6:45:00 PM,1.61
9/1/2022 7:00:00 PM,1.60
9/1/2022 7:15:00 PM,1.39
9/1/2022 7:30:00 PM,1.47
9/1/2022 7:45:00 PM,1.41
9/1/2022 8:00:00 PM,1.52
9/1/2022 8:15:00 PM,1.33
9/1/2022 8:30:00 PM,1.44
9/1/2022 8:45:00 PM,1.40
9/1/2022 9:00:00 PM,1.39
9/1/2022 9:15:00 PM,1.29
9/1/2022 9:30:00 PM,1.34
9/1/2022 9:45:00 PM,1.20
9/1/2022 10:00:00 PM,1.27
9/1/2022 10:15:00 PM,1.44
9/1/2022 10:30:00 PM,1.26
9/1/2022 10:45:00 PM,1.25
9/1/2022 11:00:00 PM,1.19
9/1/2022 11:15:00 PM,1.06
9/1/2022 11:30:00 PM,1.16
9/1/2022 11:45:00 PM,1.16
9/2/2022 12:00:00 AM,1.14
9/2/2022 12:15:00 AM,1.07
9/2/2022 12:30:00 AM,1.22
9/2/2022 12:45:00 AM,1.20
9/2/2022 1:00:00 AM,1.24
9/2/2022 1:15:00 AM,1.15
9/2/2022 1:30:00 AM,1.09
9/2/2022 1:45:00 AM,1.10
9/2/2022 2:00:00 AM,1.11
9/2/2022 2:15:00 AM,1.21
9/2/2022 2:30:00 AM,1.07
9/2/2022 2:45:00 AM,1.08
9/2/2022 3:00:00 AM,1.11
9/2/2022 3:15:00 AM,1.29
9/2/2022 3:30:00 AM,1.06
9/2/2022 3:45:00 AM,1.10
9/2/2022 4:00:00 AM,1.15
9/2/2022 4:15:00 AM,1.23
9/2/2022 4:30:00 AM,1.10
9/2/2022 4:45:00 AM,1.16
9/2/2022 5:00:00 AM,1.11
9/2/2022 5:15:00 AM,1.11
9/2/2022 5:30:00 AM,1.24
9/2/2022 5:45:00 AM,1.21
9/2/2022 6:00:00 AM,1.25
9/2/2022 6:15:00 AM,1.27
9/2/2022 6:30:00 AM,1.30
9/2/2022 6:45:00 AM,1.28
9/2/2022 7:00:00 AM,1.25
9/2/2022 7:15:00 AM,1.20
9/2/2022 7:30:00 AM,1.27
9/2/2022 7:45:00 AM,1.59
9/2/2022 8:00:00 AM,1.19
9/2/2022 8:15:00 AM,1.17
9/2/2022 8:30:00 AM,1.24
9/2/2022 8:45:00 AM,1.06
9/2/2022 9:00:00 AM,1.02
9/2/2022 9:15:00 AM,0.99
9/2/2022 9:30:00 AM,1.16
9/2/2022 9:45:00 AM,1.01
9/2/2022 10:00:00 AM,0.93
9/2/2022 10:15:00 AM,0.91
9/2/2022 10:30:00 AM,0.95
9/2/2022 10:45:00 AM,1.00
9/2/2022 11:00:00 AM,0.85
9/2/2022 11:15:00 AM,0.88
9/2/2022 11:30:00 AM,0.84
9/2/2022 11:45:00 AM,0.87
9/2/2022 12:00:00 PM,0.90
9/2/2022 12:15:00 PM,0.89
9/2/2022 12:30:00 PM,1.12
9/2/2022 12:45:00 PM,1.30
9/2/2022 1:00:00 PM,1.03
9/2/2022 1:15:00 PM,1.07
9/2/2022 1:30:00 PM,1.17
9/2/2022 1:45:00 PM,1.23
9/2/2022 2:00:00 PM,1.25
9/2/2022 2:15:00 PM,1.41
9/2/2022 2:30:00 PM,1.36
