agency_cd,site_no,date_time,wtemp_inst,wtemp_inst_cd,spec_cond_inst,spec_cond_inst_cd,do_inst,do_inst_cd,p_h_inst,p_h_inst_cd,x_32316_inst,x_32316_inst_cd,ts213_ysi_exo_turb_inst,ts213_ysi_exo_turb_inst_cd,tz_cd
USGS,11312676,2022-01-28T02:30:00Z,10.6,A,320,A,9.8,P,7.4,P,2.39,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-28T02:45:00Z,10.6,A,318,A,10,P,7.4,P,2.39,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-28T03:00:00Z,10.6,A,319,A,10,P,7.4,P,2.33,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-28T03:15:00Z,10.6,A,321,A,10,P,7.4,P,2.32,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-28T03:30:00Z,10.5,A,322,A,10,P,7.4,P,2.32,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-28T03:45:00Z,10.5,A,324,A,10,P,7.4,P,2.34,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-28T04:00:00Z,10.5,A,325,A,10,P,7.4,P,2.42,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-28T04:15:00Z,10.4,A,326,A,10,P,7.4,P,2.37,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-28T04:30:00Z,10.4,A,326,A,9.9,P,7.4,P,2.42,P,5,P,Etc/GMT+8
USGS,11312676,2022-01-28T04:45:00Z,10.4,A,327,A,9.9,P,7.4,P,2.33,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-28T05:00:00Z,10.4,A,327,A,9.9,P,7.4,P,2.37,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-28T05:15:00Z,10.3,A,328,A,9.9,P,7.4,P,2.33,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-28T05:30:00Z,10.3,A,328,A,9.9,P,7.4,P,2.41,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-28T05:45:00Z,10.3,A,329,A,9.9,P,7.4,P,2.35,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-28T06:00:00Z,10.3,A,329,A,9.9,P,7.4,P,2.48,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-28T06:15:00Z,10.3,A,330,A,9.8,P,7.4,P,2.35,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-28T06:30:00Z,10.3,A,329,A,9.8,P,7.4,P,2.24,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-28T06:45:00Z,10.3,A,330,A,9.8,P,7.4,P,2.11,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-28T07:00:00Z,10.3,A,331,A,9.8,P,7.4,P,2.08,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-28T07:15:00Z,10.4,A,332,A,9.7,P,7.3,P,2.16,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-28T07:30:00Z,10.4,A,333,A,9.6,P,7.3,P,2.15,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-28T07:45:00Z,10.4,A,332,A,9.7,P,7.3,P,2.08,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-28T08:00:00Z,10.4,A,332,A,9.7,P,7.3,P,2.05,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-28T08:15:00Z,10.4,A,331,A,9.7,P,7.3,P,2.08,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-28T08:30:00Z,10.4,A,330,A,9.7,P,7.3,P,2.05,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-28T08:45:00Z,10.4,A,330,A,9.7,P,7.3,P,2.07,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-28T09:00:00Z,10.4,A,329,A,9.6,P,7.3,P,2.1,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-28T09:15:00Z,10.4,A,328,A,9.6,P,7.3,P,2.07,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-28T09:30:00Z,10.4,A,328,A,9.6,P,7.3,P,2.02,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-28T09:45:00Z,10.4,A,327,A,9.6,P,7.3,P,2.02,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-28T10:00:00Z,10.4,A,326,A,9.6,P,7.3,P,2.09,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-28T10:15:00Z,10.4,A,326,A,9.6,P,7.3,P,2.1,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-28T10:30:00Z,10.3,A,325,A,9.6,P,7.3,P,2.02,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-28T10:45:00Z,10.3,A,325,A,9.6,P,7.3,P,2.03,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-28T11:00:00Z,10.3,A,324,A,9.6,P,7.3,P,2.06,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-28T11:15:00Z,10.3,A,324,A,9.6,P,7.3,P,2.11,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-28T11:30:00Z,10.3,A,324,A,9.6,P,7.3,P,2.07,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-28T11:45:00Z,10.3,A,323,A,9.6,P,7.3,P,2.1,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-28T12:00:00Z,10.3,A,323,A,9.6,P,7.3,P,2.1,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-28T12:15:00Z,10.3,A,323,A,9.6,P,7.3,P,2.08,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-28T12:30:00Z,10.3,A,323,A,9.6,P,7.3,P,2.17,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-28T12:45:00Z,10.3,A,322,A,9.6,P,7.3,P,2.1,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-28T13:00:00Z,10.3,A,322,A,9.6,P,7.3,P,2.22,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-28T13:15:00Z,10.3,A,322,A,9.6,P,7.3,P,2.19,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-28T13:30:00Z,10.3,A,322,A,9.6,P,7.3,P,2.24,P,3.6,P,Etc/GMT+8
USGS,11312676,2022-01-28T13:45:00Z,10.3,A,322,A,9.5,P,7.3,P,2.14,P,3.5,P,Etc/GMT+8
USGS,11312676,2022-01-28T14:00:00Z,10.3,A,322,A,9.6,P,7.3,P,2.34,P,3.4,P,Etc/GMT+8
USGS,11312676,2022-01-28T14:15:00Z,10.3,A,322,A,9.6,P,7.3,P,2.39,P,3.4,P,Etc/GMT+8
USGS,11312676,2022-01-28T14:30:00Z,10.3,A,323,A,9.6,P,7.3,P,2.25,P,3.6,P,Etc/GMT+8
USGS,11312676,2022-01-28T14:45:00Z,10.2,A,324,A,9.6,P,7.3,P,2.37,P,3.6,P,Etc/GMT+8
USGS,11312676,2022-01-28T15:00:00Z,10.2,A,329,A,9.5,P,7.3,P,2.26,P,3.6,P,Etc/GMT+8
USGS,11312676,2022-01-28T15:15:00Z,10.2,A,325,A,9.6,P,7.3,P,2.37,P,3.5,P,Etc/GMT+8
USGS,11312676,2022-01-28T15:30:00Z,10.2,A,328,A,9.5,P,7.3,P,2.47,P,3.5,P,Etc/GMT+8
USGS,11312676,2022-01-28T15:45:00Z,10.1,A,324,A,9.6,P,7.3,P,2.42,P,3.5,P,Etc/GMT+8
USGS,11312676,2022-01-28T16:00:00Z,10.2,A,325,A,9.6,P,7.3,P,2.15,P,3.7,P,Etc/GMT+8
USGS,11312676,2022-01-28T16:15:00Z,10.2,A,338,A,9.4,P,7.3,P,2.24,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-28T16:30:00Z,10.2,A,338,A,9.4,P,7.3,P,2.26,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-28T16:45:00Z,10.2,A,330,A,9.5,P,7.3,P,2.16,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-28T17:00:00Z,10.2,A,328,A,9.5,P,7.3,P,2.12,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-28T17:15:00Z,10.2,A,329,A,9.5,P,7.3,P,2.19,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-28T17:30:00Z,10.2,A,321,A,9.6,P,7.3,P,2.17,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-28T17:45:00Z,10.2,A,320,A,9.6,P,7.3,P,2.15,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-28T18:00:00Z,10.3,A,318,A,9.6,P,7.3,P,2.08,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-28T18:15:00Z,10.3,A,318,A,9.6,P,7.3,P,2.1,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-28T18:30:00Z,10.3,A,317,A,9.6,P,7.3,P,2.1,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-28T18:45:00Z,10.3,A,317,A,9.6,P,7.3,P,2.09,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-28T19:00:00Z,10.3,A,315,A,9.7,P,7.3,P,2.03,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-28T19:15:00Z,10.3,A,314,A,9.7,P,7.3,P,2.35,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-28T19:30:00Z,10.3,A,314,A,9.7,P,7.3,P,2.4,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-28T19:45:00Z,10.4,A,314,A,9.7,P,7.3,P,2.4,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-28T20:00:00Z,10.4,A,313,A,9.7,P,7.3,P,2.4,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-28T20:15:00Z,10.4,A,312,A,9.7,P,7.3,P,2.39,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-28T20:30:00Z,10.4,A,309,A,9.7,P,7.3,P,2.34,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-28T20:45:00Z,10.4,A,309,A,9.7,P,7.3,P,2.38,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-28T21:00:00Z,10.4,A,308,A,9.7,P,7.3,P,2.41,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-28T21:15:00Z,10.4,A,307,A,9.7,P,7.3,P,2.52,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-28T21:30:00Z,10.5,A,307,A,9.7,P,7.3,P,2.54,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-28T21:45:00Z,10.5,A,307,A,9.7,P,7.3,P,2.53,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-28T22:00:00Z,10.5,A,307,A,9.7,P,7.3,P,2.75,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-28T22:15:00Z,10.5,A,308,A,9.7,P,7.3,P,2.91,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-28T22:30:00Z,10.5,A,308,A,9.7,P,7.4,P,3.08,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-28T22:45:00Z,10.5,A,308,A,9.7,P,7.4,P,3.04,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-28T23:00:00Z,10.5,A,308,A,9.7,P,7.4,P,2.32,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-28T23:15:00Z,10.5,A,308,A,9.7,P,7.4,P,2.2,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-28T23:30:00Z,10.5,A,311,A,9.7,P,7.4,P,2.23,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-28T23:45:00Z,10.5,A,312,A,9.7,P,7.4,P,2.26,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-29T00:00:00Z,10.6,A,311,A,9.8,P,7.4,P,2.2,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-29T00:15:00Z,10.6,A,312,A,9.8,P,7.4,P,2.35,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-29T00:30:00Z,10.6,A,311,A,9.8,P,7.4,P,2.25,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-29T00:45:00Z,10.6,A,313,A,9.8,P,7.4,P,2.28,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-29T01:00:00Z,10.6,A,312,A,9.8,P,7.4,P,2.3,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-29T01:15:00Z,10.6,A,311,A,9.8,P,7.4,P,2.24,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T01:30:00Z,10.6,A,311,A,9.9,P,7.4,P,2.36,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T01:45:00Z,10.6,A,311,A,9.9,P,7.4,P,2.4,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-29T02:00:00Z,10.6,A,311,A,9.9,P,7.4,P,2.42,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T02:15:00Z,10.6,A,312,A,9.9,P,7.4,P,2.35,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T02:30:00Z,10.6,A,313,A,9.9,P,7.4,P,2.35,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T02:45:00Z,10.6,A,313,A,9.9,P,7.4,P,2.4,P,3.7,P,Etc/GMT+8
USGS,11312676,2022-01-29T03:00:00Z,10.6,A,314,A,9.9,P,7.4,P,2.36,P,3.7,P,Etc/GMT+8
USGS,11312676,2022-01-29T03:15:00Z,10.6,A,314,A,9.9,P,7.4,P,2.36,P,3.7,P,Etc/GMT+8
USGS,11312676,2022-01-29T03:30:00Z,10.6,A,315,A,9.9,P,7.4,P,2.32,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T03:45:00Z,10.6,A,316,A,9.9,P,7.4,P,2.26,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-29T04:00:00Z,10.6,A,317,A,9.9,P,7.4,P,2.31,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-29T04:15:00Z,10.6,A,318,A,9.9,P,7.4,P,2.34,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-29T04:30:00Z,10.6,A,320,A,9.9,P,7.4,P,2.38,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-29T04:45:00Z,10.5,A,322,A,9.9,P,7.4,P,2.36,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-29T05:00:00Z,10.5,A,323,A,9.9,P,7.4,P,2.36,P,4.7,P,Etc/GMT+8
USGS,11312676,2022-01-29T05:15:00Z,10.4,A,324,A,9.9,P,7.4,P,2.34,P,5,P,Etc/GMT+8
USGS,11312676,2022-01-29T05:30:00Z,10.4,A,324,A,9.9,P,7.4,P,2.31,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T05:45:00Z,10.4,A,325,A,9.9,P,7.4,P,2.39,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T06:00:00Z,10.3,A,325,A,9.9,P,7.4,P,2.38,P,5,P,Etc/GMT+8
USGS,11312676,2022-01-29T06:15:00Z,10.3,A,326,A,9.8,P,7.4,P,2.31,P,5,P,Etc/GMT+8
USGS,11312676,2022-01-29T06:30:00Z,10.3,A,326,A,9.8,P,7.4,P,2.39,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T06:45:00Z,10.3,A,327,A,9.8,P,7.4,P,2.48,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T07:00:00Z,10.3,A,327,A,9.8,P,7.4,P,2.4,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T07:15:00Z,10.3,A,326,A,9.8,P,7.4,P,2.26,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T07:30:00Z,10.3,A,326,A,9.8,P,7.4,P,2.14,P,4.9,P,Etc/GMT+8
USGS,11312676,2022-01-29T07:45:00Z,10.3,A,327,A,9.8,P,7.4,P,2.18,P,4.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T08:00:00Z,10.4,A,328,A,9.7,P,7.4,P,2.16,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-29T08:15:00Z,10.4,A,329,A,9.7,P,7.3,P,2.11,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-29T08:30:00Z,10.4,A,328,A,9.7,P,7.3,P,2.08,P,5,P,Etc/GMT+8
USGS,11312676,2022-01-29T08:45:00Z,10.4,A,328,A,9.7,P,7.3,P,2.08,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-29T09:00:00Z,10.4,A,328,A,9.7,P,7.3,P,2.06,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-29T09:15:00Z,10.4,A,327,A,9.7,P,7.3,P,2.07,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-29T09:30:00Z,10.4,A,327,A,9.6,P,7.3,P,2.03,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-29T09:45:00Z,10.4,A,327,A,9.6,P,7.3,P,2.02,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-29T10:00:00Z,10.4,A,326,A,9.6,P,7.3,P,2.02,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-29T10:15:00Z,10.4,A,326,A,9.6,P,7.3,P,2.07,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-29T10:30:00Z,10.4,A,325,A,9.6,P,7.3,P,2,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-29T10:45:00Z,10.4,A,324,A,9.6,P,7.3,P,2.07,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-29T11:00:00Z,10.4,A,324,A,9.6,P,7.3,P,2,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-29T11:15:00Z,10.4,A,324,A,9.6,P,7.3,P,2.1,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-29T11:30:00Z,10.4,A,323,A,9.6,P,7.3,P,1.98,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-29T11:45:00Z,10.4,A,323,A,9.6,P,7.3,P,2.01,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-29T12:00:00Z,10.4,A,322,A,9.6,P,7.3,P,2,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-29T12:15:00Z,10.3,A,322,A,9.6,P,7.3,P,2.09,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-29T12:30:00Z,10.3,A,322,A,9.6,P,7.3,P,2.08,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-29T12:45:00Z,10.3,A,321,A,9.6,P,7.3,P,2.06,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-29T13:00:00Z,10.3,A,320,A,9.6,P,7.3,P,2.04,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-29T13:15:00Z,10.3,A,320,A,9.6,P,7.3,P,2.06,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-29T13:30:00Z,10.3,A,319,A,9.6,P,7.3,P,2.08,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-29T13:45:00Z,10.3,A,318,A,9.6,P,7.3,P,2.03,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-29T14:00:00Z,10.3,A,318,A,9.6,P,7.3,P,2.05,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-29T14:15:00Z,10.3,A,318,A,9.6,P,7.3,P,2.11,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-29T14:30:00Z,10.3,A,317,A,9.6,P,7.3,P,2.12,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T14:45:00Z,10.3,A,317,A,9.6,P,7.3,P,2.18,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T15:00:00Z,10.3,A,317,A,9.6,P,7.3,P,2.17,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T15:15:00Z,10.3,A,321,A,9.6,P,7.3,P,2.22,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-29T15:30:00Z,10.3,A,321,A,9.5,P,7.3,P,2.38,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-29T15:45:00Z,10.3,A,320,A,9.5,P,7.3,P,2.36,P,3.3,P,Etc/GMT+8
USGS,11312676,2022-01-29T16:00:00Z,10.3,A,318,A,9.6,P,7.3,P,2.2,P,3.6,P,Etc/GMT+8
USGS,11312676,2022-01-29T16:15:00Z,10.2,A,320,A,9.6,P,7.3,P,2.3,P,3.6,P,Etc/GMT+8
USGS,11312676,2022-01-29T16:30:00Z,10.2,A,320,A,9.6,P,7.3,P,2.28,P,3.4,P,Etc/GMT+8
USGS,11312676,2022-01-29T16:45:00Z,10.2,A,324,A,9.6,P,7.3,P,2.3,P,3.4,P,Etc/GMT+8
USGS,11312676,2022-01-29T17:00:00Z,10.2,A,327,A,9.5,P,7.3,P,2.24,P,3.7,P,Etc/GMT+8
USGS,11312676,2022-01-29T17:15:00Z,10.2,A,324,A,9.6,P,7.3,P,2.24,P,3.7,P,Etc/GMT+8
USGS,11312676,2022-01-29T17:30:00Z,10.2,A,321,A,9.6,P,7.3,P,2.22,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T17:45:00Z,10.3,A,331,A,9.5,P,7.3,P,2.2,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T18:00:00Z,10.3,A,328,A,9.5,P,7.3,P,2.22,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T18:15:00Z,10.3,A,319,A,9.6,P,7.3,P,2.06,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-29T18:30:00Z,10.3,A,317,A,9.6,P,7.3,P,2.11,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T18:45:00Z,10.3,A,315,A,9.6,P,7.3,P,2.06,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-29T19:00:00Z,10.3,A,313,A,9.6,P,7.3,P,2.08,P,3.7,P,Etc/GMT+8
USGS,11312676,2022-01-29T19:15:00Z,10.4,A,313,A,9.7,P,7.3,P,2.06,P,3.7,P,Etc/GMT+8
USGS,11312676,2022-01-29T19:30:00Z,10.4,A,314,A,9.7,P,7.3,P,2.08,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-29T19:45:00Z,10.4,A,312,A,9.7,P,7.3,P,2.05,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-29T20:00:00Z,10.4,A,312,A,9.7,P,7.3,P,2.1,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-29T20:15:00Z,10.4,A,311,A,9.7,P,7.3,P,2,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-29T20:30:00Z,10.4,A,309,A,9.7,P,7.3,P,2.08,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-29T20:45:00Z,10.5,A,309,A,9.7,P,7.3,P,2.04,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-29T21:00:00Z,10.5,A,307,A,9.7,P,7.3,P,2.02,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-29T21:15:00Z,10.5,A,306,A,9.7,P,7.3,P,2.03,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-29T21:30:00Z,10.5,A,304,A,9.7,P,7.3,P,2.06,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-29T21:45:00Z,10.5,A,304,A,9.8,P,7.3,P,2.08,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-29T22:00:00Z,10.5,A,304,A,9.8,P,7.3,P,2.07,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-29T22:15:00Z,10.5,A,303,A,9.8,P,7.3,P,2.07,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-29T22:30:00Z,10.5,A,303,A,9.8,P,7.3,P,2.06,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-29T22:45:00Z,10.6,A,302,A,9.8,P,7.3,P,2.08,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-29T23:00:00Z,10.6,A,302,A,9.8,P,7.4,P,2.04,P,4.4,P,Etc/GMT+8
USGS,11312676,2022-01-29T23:15:00Z,10.6,A,302,A,9.8,P,7.4,P,2.12,P,4.3,P,Etc/GMT+8
USGS,11312676,2022-01-29T23:30:00Z,10.6,A,302,A,9.8,P,7.4,P,2.09,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-29T23:45:00Z,10.6,A,303,A,9.8,P,7.4,P,2.2,P,4.1,P,Etc/GMT+8
USGS,11312676,2022-01-30T00:00:00Z,10.6,A,302,A,9.7,P,7.4,P,2.2,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-30T00:15:00Z,10.6,A,303,A,9.8,P,7.4,P,2.26,P,3.7,P,Etc/GMT+8
USGS,11312676,2022-01-30T00:30:00Z,10.6,A,305,A,9.8,P,7.4,P,2.26,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-30T00:45:00Z,10.6,A,308,A,9.8,P,7.4,P,2.32,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-30T01:00:00Z,10.6,A,316,A,9.7,P,7.4,P,2.42,P,4.2,P,Etc/GMT+8
USGS,11312676,2022-01-30T01:15:00Z,10.6,A,309,A,9.8,P,7.4,P,2.3,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-30T01:30:00Z,10.6,A,307,A,9.8,P,7.4,P,2.31,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-30T01:45:00Z,10.6,A,307,A,9.8,P,7.4,P,2.32,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-30T02:00:00Z,10.6,A,307,A,9.8,P,7.4,P,2.4,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-30T02:15:00Z,10.6,A,307,A,9.8,P,7.4,P,2.35,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-30T02:30:00Z,10.6,A,306,A,9.9,P,7.4,P,2.43,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-30T02:45:00Z,10.6,A,306,A,9.9,P,7.4,P,2.38,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-30T03:00:00Z,10.6,A,307,A,9.9,P,7.4,P,2.36,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-30T03:15:00Z,10.6,A,308,A,9.9,P,7.4,P,2.34,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-30T03:30:00Z,10.6,A,309,A,9.9,P,7.4,P,2.38,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-30T03:45:00Z,10.6,A,310,A,9.9,P,7.4,P,2.37,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-30T04:00:00Z,10.6,A,311,A,9.9,P,7.4,P,2.38,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-30T04:15:00Z,10.6,A,310,A,9.9,P,7.4,P,2.35,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-30T04:30:00Z,10.6,A,312,A,9.9,P,7.4,P,2.37,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-01-30T04:45:00Z,10.6,A,313,A,9.9,P,7.4,P,2.36,P,3.8,P,Etc/GMT+8
USGS,11312676,2022-01-30T05:00:00Z,10.6,A,314,A,9.9,P,7.4,P,2.36,P,4,P,Etc/GMT+8
USGS,11312676,2022-01-30T05:15:00Z,10.5,A,316,A,9.9,P,7.4,P,2.31,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-30T05:30:00Z,10.5,A,318,A,9.9,P,7.4,P,2.32,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-01-30T05:45:00Z,10.5,A,318,A,9.9,P,7.4,P,2.32,P,4.5,P,Etc/GMT+8
USGS,11312676,2022-01-30T06:00:00Z,10.4,A,319,A,9.9,P,7.4,P,2.35,P,4.9,P,Etc/GMT+8
