BGC_ID	Mapping	Date	Time	Year	Month	Site	NWIS_site_no	Method	Lab	Tox_class	Analyte	Result	detect_tox	SiteDateID	UniqueID
BGC007437	N	2022-07-21	11:33:00	2022	Jul	MILLER PARK	383340121310601	LC-MS/MS	Lumigen	Anatoxins	Dihydroanatoxin	ND	No	MILLER PARK_2022-07-21	MILLER PARK_2022-07-21_11:33:00
BGC007437	N	2022-07-21	11:33:00	2022	Jul	MILLER PARK	383340121310601	LC-MS/MS	Lumigen	Anatoxins	Anatoxin-a	ND	No	MILLER PARK_2022-07-21	MILLER PARK_2022-07-21_11:33:00
BGC007437	N	2022-07-21	11:33:00	2022	Jul	MILLER PARK	383340121310601	LC-MS/MS	Lumigen	Anatoxins	Homoanatoxin-a	ND	No	MILLER PARK_2022-07-21	MILLER PARK_2022-07-21_11:33:00
BGC007437	N	2022-07-21	11:33:00	2022	Jul	MILLER PARK	383340121310601	LC-MS/MS	Lumigen	Cylindrospermopsins	Cylindrospermopsin	ND	No	MILLER PARK_2022-07-21	MILLER PARK_2022-07-21_11:33:00
BGC007437	N	2022-07-21	11:33:00	2022	Jul	MILLER PARK	383340121310601	LC-MS/MS	Lumigen	Cylindrospermopsins	7-epi-Cylindrospermopsin	ND	No	MILLER PARK_2022-07-21	MILLER PARK_2022-07-21_11:33:00
BGC007437	N	2022-07-21	11:33:00	2022	Jul	MILLER PARK	383340121310601	LC-MS/MS	Lumigen	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	ND	No	MILLER PARK_2022-07-21	MILLER PARK_2022-07-21_11:33:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	D-Asp3-Dhb7-RR	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC- RR	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	dMC-RR	N/A	NA	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-YR	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-HtyR	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LR	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	Dha-LR	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	D-Asp3-LR	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	(Asp3)MC-LR	N/A	NA	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	Leu1 LR	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	(Leu)MC-LR	N/A	NA	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-HilR	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	dMC-HtyR	N/A	NA	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LA	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LY/E	N/A	NA	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LY	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LW	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LF	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-WR	N/A	NA	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin B	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin F	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin A	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Anabaenopeptins	Oscillamide Y	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Nodularin	Nodularin	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Anatoxins	Dihydroanatoxin	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Anatoxins	Anatoxin-a	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Anatoxins	Homoanatoxin-a	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Cylindrospermopsins	Cylindrospermopsin	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Cylindrospermopsins	7-epi-Cylindrospermopsin	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006674	N	2022-05-19	10:15:00	2022	May	JPT	11337190	LC-MS/MS	Lumigen	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	ND	No	JPT_2022-05-19	JPT_2022-05-19_10:15:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	D-Asp3-Dhb7-RR	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC- RR	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	dMC-RR	N/A	NA	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-YR	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-HtyR	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LR	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	Dha-LR	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	D-Asp3-LR	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	(Asp3)MC-LR	N/A	NA	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	Leu1 LR	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	(Leu)MC-LR	N/A	NA	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-HilR	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	dMC-HtyR	N/A	NA	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LA	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LY/E	N/A	NA	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LY	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LW	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LF	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-WR	N/A	NA	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin B	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin F	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin A	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Oscillamide Y	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Nodularin	Nodularin	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Anatoxins	Dihydroanatoxin	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Anatoxins	Anatoxin-a	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Anatoxins	Homoanatoxin-a	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Cylindrospermopsins	Cylindrospermopsin	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Cylindrospermopsins	7-epi-Cylindrospermopsin	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006677	N	2022-05-19	12:45:00	2022	May	TOL	11455485	LC-MS/MS	Lumigen	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	ND	No	TOL_2022-05-19	TOL_2022-05-19_12:45:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	D-Asp3-Dhb7-RR	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC- RR	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	dMC-RR	N/A	NA	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-YR	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-HtyR	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LR	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	Dha-LR	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	D-Asp3-LR	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	(Asp3)MC-LR	N/A	NA	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	Leu1 LR	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	(Leu)MC-LR	N/A	NA	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-HilR	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	dMC-HtyR	N/A	NA	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LA	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LY/E	N/A	NA	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LY	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LW	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LF	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-WR	N/A	NA	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin B	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin F	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin A	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Anabaenopeptins	Oscillamide Y	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Nodularin	Nodularin	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Anatoxins	Dihydroanatoxin	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Anatoxins	Anatoxin-a	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Anatoxins	Homoanatoxin-a	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Cylindrospermopsins	Cylindrospermopsin	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Cylindrospermopsins	7-epi-Cylindrospermopsin	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006855	N	2022-06-01	09:30:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	ND	No	TOL_2022-06-01	TOL_2022-06-01_09:30:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	D-Asp3-Dhb7-RR	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC- RR	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	dMC-RR	N/A	NA	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-YR	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-HtyR	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LR	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	Dha-LR	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	D-Asp3-LR	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	(Asp3)MC-LR	N/A	NA	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	Leu1 LR	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	(Leu)MC-LR	N/A	NA	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-HilR	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	dMC-HtyR	N/A	NA	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LA	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LY/E	N/A	NA	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LY	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LW	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-LF	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Microcystins	MC-WR	N/A	NA	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin B	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin F	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Anabaenopeptins	Anabaenopeptin A	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Anabaenopeptins	Oscillamide Y	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Nodularin	Nodularin	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Anatoxins	Dihydroanatoxin	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Anatoxins	Anatoxin-a	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Anatoxins	Homoanatoxin-a	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Cylindrospermopsins	Cylindrospermopsin	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Cylindrospermopsins	7-epi-Cylindrospermopsin	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006857	N	2022-06-01	11:45:00	2022	Jun	JPT	11337190	LC-MS/MS	Lumigen	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	ND	No	JPT_2022-06-01	JPT_2022-06-01_11:45:00
BGC006920	N	2022-06-14	08:15:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	D-Asp3-Dhb7-RR	ND	No	TOL_2022-06-14	TOL_2022-06-14_08:15:00
BGC006920	N	2022-06-14	08:15:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC- RR	ND	No	TOL_2022-06-14	TOL_2022-06-14_08:15:00
BGC006920	N	2022-06-14	08:15:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	dMC-RR	N/A	NA	TOL_2022-06-14	TOL_2022-06-14_08:15:00
BGC006920	N	2022-06-14	08:15:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-YR	ND	No	TOL_2022-06-14	TOL_2022-06-14_08:15:00
BGC006920	N	2022-06-14	08:15:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-HtyR	ND	No	TOL_2022-06-14	TOL_2022-06-14_08:15:00
BGC006920	N	2022-06-14	08:15:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-LR	ND	No	TOL_2022-06-14	TOL_2022-06-14_08:15:00
BGC006920	N	2022-06-14	08:15:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	Dha-LR	ND	No	TOL_2022-06-14	TOL_2022-06-14_08:15:00
BGC006920	N	2022-06-14	08:15:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	D-Asp3-LR	ND	No	TOL_2022-06-14	TOL_2022-06-14_08:15:00
BGC006920	N	2022-06-14	08:15:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	(Asp3)MC-LR	N/A	NA	TOL_2022-06-14	TOL_2022-06-14_08:15:00
BGC006920	N	2022-06-14	08:15:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	Leu1 LR	ND	No	TOL_2022-06-14	TOL_2022-06-14_08:15:00
BGC006920	N	2022-06-14	08:15:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	(Leu)MC-LR	N/A	NA	TOL_2022-06-14	TOL_2022-06-14_08:15:00
BGC006920	N	2022-06-14	08:15:00	2022	Jun	TOL	11455485	LC-MS/MS	Lumigen	Microcystins	MC-HilR	ND	No	TOL_2022-06-14	TOL_2022-06-14_08:15:00
